OperatingPoint,measurementType,sysType,jetFlavor,etaMin,etaMax,ptMin,ptMax,discrMin,discrMax,formula
M,wcharm,central,4,0.0,2.5,100.0,130.0,-1.0,1.0,0.973638
M,wcharm,central,4,0.0,2.5,130.0,160.0,-1.0,1.0,0.945285
M,wcharm,central,4,0.0,2.5,160.0,250.0,-1.0,1.0,1.01199
M,wcharm,down,4,0.0,2.5,25.0,30.0,-1.0,1.0,0.8760939999999999
M,wcharm,down,4,0.0,2.5,30.0,50.0,-1.0,1.0,0.906489
M,wcharm,down,4,0.0,2.5,50.0,70.0,-1.0,1.0,0.929548
M,wcharm,down,4,0.0,2.5,70.0,100.0,-1.0,1.0,0.957024
M,wcharm,down,4,0.0,2.5,100.0,130.0,-1.0,1.0,0.914193
M,wcharm,down,4,0.0,2.5,130.0,160.0,-1.0,1.0,0.840534
M,wcharm,down,4,0.0,2.5,160.0,250.0,-1.0,1.0,0.854111
M,wcharm,up,4,0.0,2.5,25.0,30.0,-1.0,1.0,0.927238
M,wcharm,up,4,0.0,2.5,30.0,50.0,-1.0,1.0,0.9493649999999999
M,wcharm,up,4,0.0,2.5,50.0,70.0,-1.0,1.0,0.983698
M,wcharm,up,4,0.0,2.5,70.0,100.0,-1.0,1.0,1.022382
M,wcharm,up,4,0.0,2.5,100.0,130.0,-1.0,1.0,1.033083
M,wcharm,up,4,0.0,2.5,130.0,160.0,-1.0,1.0,1.050036
M,wcharm,up,4,0.0,2.5,160.0,250.0,-1.0,1.0,1.1698689999999998
T,wcharm,central,4,0.0,2.5,25.0,30.0,-1.0,1.0,0.797183
T,wcharm,central,4,0.0,2.5,30.0,50.0,-1.0,1.0,0.864574
T,wcharm,central,4,0.0,2.5,50.0,70.0,-1.0,1.0,0.910229
T,wcharm,central,4,0.0,2.5,70.0,100.0,-1.0,1.0,0.935358
T,wcharm,central,4,0.0,2.5,100.0,130.0,-1.0,1.0,0.935877
T,wcharm,central,4,0.0,2.5,130.0,160.0,-1.0,1.0,0.908621
T,wcharm,central,4,0.0,2.5,160.0,250.0,-1.0,1.0,0.897819
T,wcharm,down,4,0.0,2.5,25.0,30.0,-1.0,1.0,0.7706339999999999
T,wcharm,down,4,0.0,2.5,30.0,50.0,-1.0,1.0,0.8386859999999999
T,wcharm,down,4,0.0,2.5,50.0,70.0,-1.0,1.0,0.878085
T,wcharm,down,4,0.0,2.5,70.0,100.0,-1.0,1.0,0.899517
T,wcharm,down,4,0.0,2.5,100.0,130.0,-1.0,1.0,0.869162
T,wcharm,down,4,0.0,2.5,130.0,160.0,-1.0,1.0,0.794587
T,wcharm,down,4,0.0,2.5,160.0,250.0,-1.0,1.0,0.725727
T,wcharm,up,4,0.0,2.5,25.0,30.0,-1.0,1.0,0.823732
T,wcharm,up,4,0.0,2.5,30.0,50.0,-1.0,1.0,0.890462
T,wcharm,up,4,0.0,2.5,50.0,70.0,-1.0,1.0,0.9423729999999999
T,wcharm,up,4,0.0,2.5,70.0,100.0,-1.0,1.0,0.971199
T,wcharm,up,4,0.0,2.5,100.0,130.0,-1.0,1.0,1.002592
T,wcharm,up,4,0.0,2.5,130.0,160.0,-1.0,1.0,1.022655
T,wcharm,up,4,0.0,2.5,160.0,250.0,-1.0,1.0,1.069911
L,TnP,central,5,0.0,2.5,30.0,50.0,0.0,1.0,1.04353087146
L,TnP,down,5,0.0,2.5,30.0,50.0,0.0,1.0,0.99290009967
L,TnP,up,5,0.0,2.5,30.0,50.0,0.0,1.0,1.09416164325
L,TnP,central,5,0.0,2.5,50.0,70.0,0.0,1.0,1.04808609466
L,TnP,down,5,0.0,2.5,50.0,70.0,0.0,1.0,0.9976619509
L,TnP,up,5,0.0,2.5,50.0,70.0,0.0,1.0,1.09851023842
L,TnP,central,5,0.0,2.5,70.0,100.0,0.0,1.0,1.03749722064
L,TnP,down,5,0.0,2.5,70.0,100.0,0.0,1.0,0.997852074995
L,TnP,up,5,0.0,2.5,70.0,100.0,0.0,1.0,1.07714236628
L,TnP,central,5,0.0,2.5,100.0,140.0,0.0,1.0,1.0733340864
L,TnP,down,5,0.0,2.5,100.0,140.0,0.0,1.0,1.0445807395
L,TnP,up,5,0.0,2.5,100.0,140.0,0.0,1.0,1.1020874333
L,TnP,central,5,0.0,2.5,140.0,200.0,0.0,1.0,1.07086156576
L,TnP,down,5,0.0,2.5,140.0,200.0,0.0,1.0,1.03879331143
L,TnP,up,5,0.0,2.5,140.0,200.0,0.0,1.0,1.10292982009
M,TnP,central,5,0.0,2.5,30.0,50.0,0.0,1.0,1.00390653345
M,TnP,down,5,0.0,2.5,30.0,50.0,0.0,1.0,0.950010303139
M,TnP,up,5,0.0,2.5,30.0,50.0,0.0,1.0,1.05780276376
M,TnP,central,5,0.0,2.5,50.0,70.0,0.0,1.0,0.920789734322
M,TnP,down,5,0.0,2.5,50.0,70.0,0.0,1.0,0.870263480427
M,TnP,up,5,0.0,2.5,50.0,70.0,0.0,1.0,0.971315988217
M,TnP,central,5,0.0,2.5,70.0,100.0,0.0,1.0,1.0486769655
M,TnP,down,5,0.0,2.5,70.0,100.0,0.0,1.0,1.00572262118
M,TnP,up,5,0.0,2.5,70.0,100.0,0.0,1.0,1.09163130982
M,TnP,central,5,0.0,2.5,100.0,140.0,0.0,1.0,1.06848197619
M,TnP,down,5,0.0,2.5,100.0,140.0,0.0,1.0,1.03242611911
M,TnP,up,5,0.0,2.5,100.0,140.0,0.0,1.0,1.10453783328
M,TnP,central,5,0.0,2.5,140.0,200.0,0.0,1.0,1.05542359778
M,TnP,down,5,0.0,2.5,140.0,200.0,0.0,1.0,1.01883048802
M,TnP,up,5,0.0,2.5,140.0,200.0,0.0,1.0,1.09201670754
T,TnP,central,5,0.0,2.5,30.0,50.0,0.0,1.0,0.931565672601
T,TnP,down,5,0.0,2.5,30.0,50.0,0.0,1.0,0.88290445986
T,TnP,up,5,0.0,2.5,30.0,50.0,0.0,1.0,0.980226885342
T,TnP,central,5,0.0,2.5,50.0,70.0,0.0,1.0,0.896077878484
T,TnP,down,5,0.0,2.5,50.0,70.0,0.0,1.0,0.851350751856
T,TnP,up,5,0.0,2.5,50.0,70.0,0.0,1.0,0.940805005112
T,TnP,central,5,0.0,2.5,70.0,100.0,0.0,1.0,1.02864547487
T,TnP,down,5,0.0,2.5,70.0,100.0,0.0,1.0,0.99299460195
T,TnP,up,5,0.0,2.5,70.0,100.0,0.0,1.0,1.06429634778
T,TnP,central,5,0.0,2.5,100.0,140.0,0.0,1.0,1.08864034537
T,TnP,down,5,0.0,2.5,100.0,140.0,0.0,1.0,1.05476607634
T,TnP,up,5,0.0,2.5,100.0,140.0,0.0,1.0,1.12251461439
T,TnP,central,5,0.0,2.5,140.0,200.0,0.0,1.0,1.01847248688
T,TnP,down,5,0.0,2.5,140.0,200.0,0.0,1.0,0.982418288465
T,TnP,up,5,0.0,2.5,140.0,200.0,0.0,1.0,1.0545266853
L,incl,central,0,0.0,2.5,20.0,1000.0,0.0,1.0,1.05173+-0.000170868*x+1.21525e-07*x*x+-2.11198/x 
L,incl,down,0,0.0,2.5,20.0,1000.0,0.0,1.0,(1.05173+-0.000170868*x+1.21525e-07*x*x+-2.11198/x)*(1-(0.0284113+-6.17371e-08*x+-1.05587e-10*x*x)) 
L,incl,down_correlated,0,0.0,2.5,20.0,1000.0,0.0,1.0,(1.05173+-0.000170868*x+1.21525e-07*x*x+-2.11198/x)*(1-(0.0283222+-6.15027e-08*x+-1.07113e-10*x*x)) 
L,incl,down_uncorrelated,0,0.0,2.5,20.0,1000.0,0.0,1.0,(1.05173+-0.000170868*x+1.21525e-07*x*x+-2.11198/x)*(1-(0.00225414)) 
L,incl,up,0,0.0,2.5,20.0,1000.0,0.0,1.0,(1.05173+-0.000170868*x+1.21525e-07*x*x+-2.11198/x)*(1+(0.0284113+-6.17371e-08*x+-1.05587e-10*x*x)) 
L,incl,up_correlated,0,0.0,2.5,20.0,1000.0,0.0,1.0,(1.05173+-0.000170868*x+1.21525e-07*x*x+-2.11198/x)*(1+(0.0283222+-6.15027e-08*x+-1.07113e-10*x*x)) 
L,incl,up_uncorrelated,0,0.0,2.5,20.0,1000.0,0.0,1.0,(1.05173+-0.000170868*x+1.21525e-07*x*x+-2.11198/x)*(1+(0.00225414)) 
M,incl,central,0,0.0,2.5,20.0,1000.0,0.0,1.0,1.20542+-0.000267544*x+1.21665e-07*x*x+-1.91998/x 
M,incl,down,0,0.0,2.5,20.0,1000.0,0.0,1.0,(1.20542+-0.000267544*x+1.21665e-07*x*x+-1.91998/x)*(1-(0.080082+1.91651e-06*x+-1.37844e-09*x*x)) 
M,incl,down_correlated,0,0.0,2.5,20.0,1000.0,0.0,1.0,(1.20542+-0.000267544*x+1.21665e-07*x*x+-1.91998/x)*(1-(0.0795964+1.86115e-06*x+-1.35107e-09*x*x)) 
M,incl,down_uncorrelated,0,0.0,2.5,20.0,1000.0,0.0,1.0,(1.20542+-0.000267544*x+1.21665e-07*x*x+-1.91998/x)*(1-(0.00906797)) 
M,incl,up,0,0.0,2.5,20.0,1000.0,0.0,1.0,(1.20542+-0.000267544*x+1.21665e-07*x*x+-1.91998/x)*(1+(0.080082+1.91651e-06*x+-1.37844e-09*x*x)) 
M,incl,up_correlated,0,0.0,2.5,20.0,1000.0,0.0,1.0,(1.20542+-0.000267544*x+1.21665e-07*x*x+-1.91998/x)*(1+(0.0795964+1.86115e-06*x+-1.35107e-09*x*x)) 
M,incl,up_uncorrelated,0,0.0,2.5,20.0,1000.0,0.0,1.0,(1.20542+-0.000267544*x+1.21665e-07*x*x+-1.91998/x)*(1+(0.00906797)) 
T,incl,central,0,0.0,2.5,20.0,1000.0,0.0,1.0,1.18418+-0.000233277*x+1.46032e-07*x*x+-6.51541/x 
T,incl,down,0,0.0,2.5,20.0,1000.0,0.0,1.0,(1.18418+-0.000233277*x+1.46032e-07*x*x+-6.51541/x)*(1-(0.148759+3.68918e-05*x+-1.64105e-08*x*x)) 
T,incl,down_correlated,0,0.0,2.5,20.0,1000.0,0.0,1.0,(1.18418+-0.000233277*x+1.46032e-07*x*x+-6.51541/x)*(1-(0.14534+3.7633e-05*x+-1.69264e-08*x*x)) 
T,incl,down_uncorrelated,0,0.0,2.5,20.0,1000.0,0.0,1.0,(1.18418+-0.000233277*x+1.46032e-07*x*x+-6.51541/x)*(1-(0.0323221)) 
T,incl,up,0,0.0,2.5,20.0,1000.0,0.0,1.0,(1.18418+-0.000233277*x+1.46032e-07*x*x+-6.51541/x)*(1+(0.148759+3.68918e-05*x+-1.64105e-08*x*x)) 
T,incl,up_correlated,0,0.0,2.5,20.0,1000.0,0.0,1.0,(1.18418+-0.000233277*x+1.46032e-07*x*x+-6.51541/x)*(1+(0.14534+3.7633e-05*x+-1.69264e-08*x*x)) 
T,incl,up_uncorrelated,0,0.0,2.5,20.0,1000.0,0.0,1.0,(1.18418+-0.000233277*x+1.46032e-07*x*x+-6.51541/x)*(1+(0.0323221)) 
