OperatingPoint,measurementType,sysType,jetFlavor,cvlMin,cvlMax,cvbMin,cvbMax,formula
shape,iterativefit,central,0,0.0,0.02,0.6,0.62,1.2836760283
shape,iterativefit,central,0,0.0,0.02,0.62,0.64,1.1800628901
shape,iterativefit,central,0,0.0,0.02,0.64,0.66,1.1800628901
shape,iterativefit,central,0,0.0,0.02,0.66,0.68,1.1800628901
shape,iterativefit,central,0,0.0,0.02,0.68,0.7,1.1800628901
shape,iterativefit,central,0,0.0,0.02,0.7,0.72,1.0348802805
shape,iterativefit,central,0,0.0,0.02,0.72,0.74,0.9116392732
shape,iterativefit,central,0,0.0,0.02,0.74,0.76,0.9116392732
shape,iterativefit,central,0,0.0,0.02,0.76,0.78,0.9116392732
shape,iterativefit,central,0,0.0,0.02,0.78,0.8,0.9116392732
shape,iterativefit,central,0,0.0,0.02,0.8,0.82,0.7068883181
shape,iterativefit,central,0,0.0,0.02,0.82,0.84,0.7068883181
shape,iterativefit,central,0,0.0,0.02,0.84,0.86,0.7068883181
shape,iterativefit,central,0,0.0,0.02,0.86,0.88,0.7068883181
shape,iterativefit,central,0,0.0,0.02,0.88,0.9,0.7068883181
shape,iterativefit,central,0,0.0,0.02,0.9,0.92,0.9097720981
shape,iterativefit,central,0,0.0,0.02,0.92,0.94,0.9097720981
shape,iterativefit,central,0,0.0,0.02,0.94,0.96,0.9524763227
shape,iterativefit,central,0,0.0,0.02,0.96,0.98,0.9524763227
shape,iterativefit,central,0,0.0,0.02,0.98,1.0,0.9524763227
shape,iterativefit,central,0,0.02,0.04,0.0,0.02,1.0
shape,iterativefit,central,0,0.02,0.04,0.02,0.04,1.0
shape,iterativefit,central,0,0.02,0.04,0.04,0.06,1.0
shape,iterativefit,central,0,0.02,0.04,0.06,0.08,1.0
shape,iterativefit,central,0,0.02,0.04,0.08,0.1,1.0
shape,iterativefit,central,0,0.02,0.04,0.1,0.12,1.0
shape,iterativefit,central,0,0.02,0.04,0.12,0.14,1.0
shape,iterativefit,central,0,0.02,0.04,0.14,0.16,1.0
shape,iterativefit,central,0,0.02,0.04,0.16,0.18,1.0
shape,iterativefit,central,0,0.02,0.04,0.18,0.2,1.0
shape,iterativefit,central,0,0.02,0.04,0.2,0.22,1.0
shape,iterativefit,central,0,0.02,0.04,0.22,0.24,1.0
shape,iterativefit,central,0,0.02,0.04,0.24,0.26,1.0
shape,iterativefit,central,0,0.02,0.04,0.26,0.28,1.0
shape,iterativefit,central,0,0.02,0.04,0.28,0.3,1.0
shape,iterativefit,central,0,0.02,0.04,0.3,0.32,1.0764307976
shape,iterativefit,central,0,0.02,0.04,0.32,0.34,1.0764307976
shape,iterativefit,central,0,0.02,0.04,0.34,0.36,1.0764307976
shape,iterativefit,central,0,0.02,0.04,0.36,0.38,1.0764307976
shape,iterativefit,central,0,0.02,0.04,0.38,0.4,1.0764307976
shape,iterativefit,central,0,0.02,0.04,0.4,0.42,1.0764307976
shape,iterativefit,central,0,0.02,0.04,0.42,0.44,1.4045723677
shape,iterativefit,central,0,0.02,0.04,0.44,0.46,1.4045723677
shape,iterativefit,central,0,0.02,0.04,0.46,0.48,1.4045723677
shape,iterativefit,central,0,0.02,0.04,0.48,0.5,1.4045723677
shape,iterativefit,central,0,0.02,0.04,0.5,0.52,1.4045723677
shape,iterativefit,central,0,0.02,0.04,0.52,0.54,1.4538624287
shape,iterativefit,central,0,0.02,0.04,0.54,0.56,1.4538624287
shape,iterativefit,central,0,0.02,0.04,0.56,0.58,1.4538624287
shape,iterativefit,central,0,0.02,0.04,0.58,0.6,1.2836760283
shape,iterativefit,central,0,0.02,0.04,0.6,0.62,1.2836760283
shape,iterativefit,central,0,0.02,0.04,0.62,0.64,1.1800628901
shape,iterativefit,central,0,0.02,0.04,0.64,0.66,1.1800628901
shape,iterativefit,central,0,0.02,0.04,0.66,0.68,1.1800628901
shape,iterativefit,central,0,0.02,0.04,0.68,0.7,1.1800628901
shape,iterativefit,central,0,0.02,0.04,0.7,0.72,1.0348802805
shape,iterativefit,central,0,0.02,0.04,0.72,0.74,0.9513662457
shape,iterativefit,central,0,0.02,0.04,0.74,0.76,0.9116392732
shape,iterativefit,central,0,0.02,0.04,0.76,0.78,0.9116392732
shape,iterativefit,central,0,0.02,0.04,0.78,0.8,0.9116392732
shape,iterativefit,central,0,0.02,0.04,0.8,0.82,0.7068883181
shape,iterativefit,central,0,0.02,0.04,0.82,0.84,0.7068883181
shape,iterativefit,central,0,0.02,0.04,0.84,0.86,0.7068883181
shape,iterativefit,central,0,0.02,0.04,0.86,0.88,0.7068883181
shape,iterativefit,central,0,0.02,0.04,0.88,0.9,0.7068883181
shape,iterativefit,central,0,0.02,0.04,0.9,0.92,0.9097720981
shape,iterativefit,central,0,0.02,0.04,0.92,0.94,0.9097720981
shape,iterativefit,central,0,0.02,0.04,0.94,0.96,0.9524763227
shape,iterativefit,central,0,0.02,0.04,0.96,0.98,0.9524763227
shape,iterativefit,central,0,0.02,0.04,0.98,1.0,0.9524763227
shape,iterativefit,central,0,0.04,0.06,0.0,0.02,1.0
shape,iterativefit,central,0,0.04,0.06,0.02,0.04,1.0
shape,iterativefit,central,0,0.04,0.06,0.04,0.06,1.0
shape,iterativefit,central,0,0.04,0.06,0.06,0.08,1.0
shape,iterativefit,central,0,0.04,0.06,0.08,0.1,1.0
shape,iterativefit,central,0,0.04,0.06,0.1,0.12,1.0
shape,iterativefit,central,0,0.04,0.06,0.12,0.14,1.0
shape,iterativefit,central,0,0.04,0.06,0.14,0.16,1.0
shape,iterativefit,central,0,0.04,0.06,0.16,0.18,1.0
shape,iterativefit,central,0,0.04,0.06,0.18,0.2,1.0
shape,iterativefit,central,0,0.04,0.06,0.2,0.22,1.0
shape,iterativefit,central,0,0.04,0.06,0.22,0.24,1.0
shape,iterativefit,central,0,0.04,0.06,0.24,0.26,1.0
shape,iterativefit,central,0,0.04,0.06,0.26,0.28,1.0
shape,iterativefit,central,0,0.04,0.06,0.28,0.3,1.0
shape,iterativefit,central,0,0.04,0.06,0.3,0.32,1.0764307976
shape,iterativefit,central,0,0.04,0.06,0.32,0.34,1.0764307976
shape,iterativefit,central,0,0.04,0.06,0.34,0.36,1.0764307976
shape,iterativefit,central,0,0.04,0.06,0.36,0.38,1.0764307976
shape,iterativefit,central,0,0.04,0.06,0.38,0.4,1.0764307976
shape,iterativefit,central,0,0.04,0.06,0.4,0.42,1.0764307976
shape,iterativefit,central,0,0.04,0.06,0.42,0.44,1.4045723677
shape,iterativefit,central,0,0.04,0.06,0.44,0.46,1.4045723677
shape,iterativefit,central,0,0.04,0.06,0.46,0.48,1.4045723677
shape,iterativefit,central,0,0.04,0.06,0.48,0.5,1.4045723677
shape,iterativefit,central,0,0.04,0.06,0.5,0.52,1.4045723677
shape,iterativefit,central,0,0.04,0.06,0.52,0.54,1.4538624287
shape,iterativefit,central,0,0.04,0.06,0.54,0.56,1.4538624287
shape,iterativefit,central,0,0.04,0.06,0.56,0.58,1.4538624287
shape,iterativefit,central,0,0.04,0.06,0.58,0.6,1.2836760283
shape,iterativefit,central,0,0.04,0.06,0.6,0.62,1.2836760283
shape,iterativefit,central,0,0.04,0.06,0.62,0.64,1.2246092558
shape,iterativefit,central,0,0.04,0.06,0.64,0.66,1.1800628901
shape,iterativefit,central,0,0.04,0.06,0.66,0.68,1.1800628901
shape,iterativefit,central,0,0.04,0.06,0.68,0.7,1.0511786938
shape,iterativefit,central,0,0.04,0.06,0.7,0.72,1.0348802805
shape,iterativefit,central,0,0.04,0.06,0.72,0.74,0.9513662457
shape,iterativefit,central,0,0.04,0.06,0.74,0.76,0.9116392732
shape,iterativefit,central,0,0.04,0.06,0.76,0.78,0.9116392732
shape,iterativefit,central,0,0.04,0.06,0.78,0.8,0.9116392732
shape,iterativefit,central,0,0.04,0.06,0.8,0.82,0.863763392
shape,iterativefit,central,0,0.04,0.06,0.82,0.84,0.8240436316
shape,iterativefit,central,0,0.04,0.06,0.84,0.86,0.7068883181
shape,iterativefit,central,0,0.04,0.06,0.86,0.88,0.7068883181
shape,iterativefit,central,0,0.04,0.06,0.88,0.9,0.9490644336
shape,iterativefit,central,0,0.04,0.06,0.9,0.92,0.9097720981
shape,iterativefit,central,0,0.04,0.06,0.92,0.94,0.9524763227
shape,iterativefit,central,0,0.04,0.06,0.94,0.96,0.9524763227
shape,iterativefit,central,0,0.04,0.06,0.96,0.98,0.9524763227
shape,iterativefit,central,0,0.04,0.06,0.98,1.0,0.9524763227
shape,iterativefit,central,0,0.06,0.08,0.0,0.02,1.0
shape,iterativefit,central,0,0.06,0.08,0.02,0.04,1.0
shape,iterativefit,central,0,0.06,0.08,0.04,0.06,1.0
shape,iterativefit,central,0,0.06,0.08,0.06,0.08,1.0
shape,iterativefit,central,0,0.06,0.08,0.08,0.1,1.0
shape,iterativefit,central,0,0.06,0.08,0.1,0.12,1.0
shape,iterativefit,central,0,0.06,0.08,0.12,0.14,1.0
shape,iterativefit,central,0,0.06,0.08,0.14,0.16,1.0
shape,iterativefit,central,0,0.06,0.08,0.16,0.18,1.0
shape,iterativefit,central,0,0.06,0.08,0.18,0.2,1.0
shape,iterativefit,central,0,0.06,0.08,0.2,0.22,1.0
shape,iterativefit,central,0,0.06,0.08,0.22,0.24,1.0
shape,iterativefit,central,0,0.06,0.08,0.24,0.26,1.0
shape,iterativefit,central,0,0.06,0.08,0.26,0.28,1.0
shape,iterativefit,central,0,0.06,0.08,0.28,0.3,1.0
shape,iterativefit,central,0,0.06,0.08,0.3,0.32,1.0764307976
shape,iterativefit,central,0,0.06,0.08,0.32,0.34,1.0764307976
shape,iterativefit,central,0,0.06,0.08,0.34,0.36,1.0764307976
shape,iterativefit,central,0,0.06,0.08,0.36,0.38,1.0764307976
shape,iterativefit,central,0,0.06,0.08,0.38,0.4,1.0764307976
shape,iterativefit,central,0,0.06,0.08,0.4,0.42,1.0764307976
shape,iterativefit,central,0,0.06,0.08,0.42,0.44,1.4045723677
shape,iterativefit,central,0,0.06,0.08,0.44,0.46,1.4045723677
shape,iterativefit,central,0,0.06,0.08,0.46,0.48,1.4045723677
shape,iterativefit,central,0,0.06,0.08,0.48,0.5,1.4045723677
shape,iterativefit,central,0,0.06,0.08,0.5,0.52,1.4045723677
shape,iterativefit,central,0,0.06,0.08,0.52,0.54,1.4538624287
shape,iterativefit,central,0,0.06,0.08,0.54,0.56,1.4538624287
shape,iterativefit,central,0,0.06,0.08,0.56,0.58,1.4538624287
shape,iterativefit,central,0,0.06,0.08,0.58,0.6,1.4538624287
shape,iterativefit,central,0,0.06,0.08,0.6,0.62,1.2836760283
shape,iterativefit,central,0,0.06,0.08,0.62,0.64,1.2246092558
shape,iterativefit,central,0,0.06,0.08,0.64,0.66,1.1800628901
shape,iterativefit,central,0,0.06,0.08,0.66,0.68,1.1533081532
shape,iterativefit,central,0,0.06,0.08,0.68,0.7,1.0979872942
shape,iterativefit,central,0,0.06,0.08,0.7,0.72,1.0438921452
shape,iterativefit,central,0,0.06,0.08,0.72,0.74,0.9930039644
shape,iterativefit,central,0,0.06,0.08,0.74,0.76,0.9473038912
shape,iterativefit,central,0,0.06,0.08,0.76,0.78,0.9078881145
shape,iterativefit,central,0,0.06,0.08,0.78,0.8,0.8675467968
shape,iterativefit,central,0,0.06,0.08,0.8,0.82,0.8263245821
shape,iterativefit,central,0,0.06,0.08,0.82,0.84,0.8135627508
shape,iterativefit,central,0,0.06,0.08,0.84,0.86,0.8377411962
shape,iterativefit,central,0,0.06,0.08,0.86,0.88,0.8731554151
shape,iterativefit,central,0,0.06,0.08,0.88,0.9,0.915587306
shape,iterativefit,central,0,0.06,0.08,0.9,0.92,0.9372347593
shape,iterativefit,central,0,0.06,0.08,0.92,0.94,0.9524763227
shape,iterativefit,central,0,0.06,0.08,0.94,0.96,0.9524763227
shape,iterativefit,central,0,0.06,0.08,0.96,0.98,0.9524763227
shape,iterativefit,central,0,0.06,0.08,0.98,1.0,0.9524763227
shape,iterativefit,central,0,0.08,0.1,0.0,0.02,1.0
shape,iterativefit,central,0,0.08,0.1,0.02,0.04,1.0
shape,iterativefit,central,0,0.08,0.1,0.04,0.06,1.0
shape,iterativefit,central,0,0.08,0.1,0.06,0.08,1.0
shape,iterativefit,central,0,0.08,0.1,0.08,0.1,1.0
shape,iterativefit,central,0,0.08,0.1,0.1,0.12,1.0
shape,iterativefit,central,0,0.08,0.1,0.12,0.14,1.0
shape,iterativefit,central,0,0.08,0.1,0.14,0.16,1.0
shape,iterativefit,central,0,0.08,0.1,0.16,0.18,1.0
shape,iterativefit,central,0,0.08,0.1,0.18,0.2,1.0
shape,iterativefit,central,0,0.08,0.1,0.2,0.22,1.0
shape,iterativefit,central,0,0.08,0.1,0.22,0.24,1.0
shape,iterativefit,central,0,0.08,0.1,0.24,0.26,1.0
shape,iterativefit,central,0,0.08,0.1,0.26,0.28,1.0
shape,iterativefit,central,0,0.08,0.1,0.28,0.3,1.0
shape,iterativefit,central,0,0.08,0.1,0.3,0.32,1.0238893032
shape,iterativefit,central,0,0.08,0.1,0.32,0.34,1.038715601
shape,iterativefit,central,0,0.08,0.1,0.34,0.36,1.0587035418
shape,iterativefit,central,0,0.08,0.1,0.36,0.38,1.0856862068
shape,iterativefit,central,0,0.08,0.1,0.38,0.4,1.1463096142
shape,iterativefit,central,0,0.08,0.1,0.4,0.42,1.2300232649
shape,iterativefit,central,0,0.08,0.1,0.42,0.44,1.3151986599
shape,iterativefit,central,0,0.08,0.1,0.44,0.46,1.3802076578
shape,iterativefit,central,0,0.08,0.1,0.46,0.48,1.4070744514
shape,iterativefit,central,0,0.08,0.1,0.48,0.5,1.4386177063
shape,iterativefit,central,0,0.08,0.1,0.5,0.52,1.4761619568
shape,iterativefit,central,0,0.08,0.1,0.52,0.54,1.4995054007
shape,iterativefit,central,0,0.08,0.1,0.54,0.56,1.4884465933
shape,iterativefit,central,0,0.08,0.1,0.56,0.58,1.4326765537
shape,iterativefit,central,0,0.08,0.1,0.58,0.6,1.3381149769
shape,iterativefit,central,0,0.08,0.1,0.6,0.62,1.2458642721
shape,iterativefit,central,0,0.08,0.1,0.62,0.64,1.1834930182
shape,iterativefit,central,0,0.08,0.1,0.64,0.66,1.1222270727
shape,iterativefit,central,0,0.08,0.1,0.66,0.68,1.0793113708
shape,iterativefit,central,0,0.08,0.1,0.68,0.7,1.0298624039
shape,iterativefit,central,0,0.08,0.1,0.7,0.72,1.026819706
shape,iterativefit,central,0,0.08,0.1,0.72,0.74,0.9525633454
shape,iterativefit,central,0,0.08,0.1,0.74,0.76,0.8941476345
shape,iterativefit,central,0,0.08,0.1,0.76,0.78,0.8828184605
shape,iterativefit,central,0,0.08,0.1,0.78,0.8,0.8800937533
shape,iterativefit,central,0,0.08,0.1,0.8,0.82,0.9079225063
shape,iterativefit,central,0,0.08,0.1,0.82,0.84,0.9459917545
shape,iterativefit,central,0,0.08,0.1,0.84,0.86,0.9688200951
shape,iterativefit,central,0,0.08,0.1,0.86,0.88,0.9920992851
shape,iterativefit,central,0,0.08,0.1,0.88,0.9,1.0372951031
shape,iterativefit,central,0,0.08,0.1,0.9,0.92,1.0968158245
shape,iterativefit,central,0,0.08,0.1,0.92,0.94,1.0603477955
shape,iterativefit,central,0,0.08,0.1,0.94,0.96,0.9524763227
shape,iterativefit,central,0,0.08,0.1,0.96,0.98,0.9524763227
shape,iterativefit,central,0,0.08,0.1,0.98,1.0,0.9524763227
shape,iterativefit,central,0,0.1,0.12,0.0,0.02,0.9100000262
shape,iterativefit,central,0,0.1,0.12,0.02,0.04,0.8984981179
shape,iterativefit,central,0,0.1,0.12,0.04,0.06,0.9478563666
shape,iterativefit,central,0,0.1,0.12,0.06,0.08,1.0106850863
shape,iterativefit,central,0,0.1,0.12,0.08,0.1,1.0555648804
shape,iterativefit,central,0,0.1,0.12,0.1,0.12,1.1179264784
shape,iterativefit,central,0,0.1,0.12,0.12,0.14,1.1960343122
shape,iterativefit,central,0,0.1,0.12,0.14,0.16,1.2391293049
shape,iterativefit,central,0,0.1,0.12,0.16,0.18,1.252900362
shape,iterativefit,central,0,0.1,0.12,0.18,0.2,1.2484310865
shape,iterativefit,central,0,0.1,0.12,0.2,0.22,1.2331849337
shape,iterativefit,central,0,0.1,0.12,0.22,0.24,1.2147167921
shape,iterativefit,central,0,0.1,0.12,0.24,0.26,1.1988946199
shape,iterativefit,central,0,0.1,0.12,0.26,0.28,1.1855896711
shape,iterativefit,central,0,0.1,0.12,0.28,0.3,1.1738203764
shape,iterativefit,central,0,0.1,0.12,0.3,0.32,1.162604928
shape,iterativefit,central,0,0.1,0.12,0.32,0.34,1.1509486437
shape,iterativefit,central,0,0.1,0.12,0.34,0.36,1.1277109385
shape,iterativefit,central,0,0.1,0.12,0.36,0.38,1.0967034101
shape,iterativefit,central,0,0.1,0.12,0.38,0.4,1.1323962212
shape,iterativefit,central,0,0.1,0.12,0.4,0.42,1.2291531563
shape,iterativefit,central,0,0.1,0.12,0.42,0.44,1.2858827114
shape,iterativefit,central,0,0.1,0.12,0.44,0.46,1.3147433996
shape,iterativefit,central,0,0.1,0.12,0.46,0.48,1.2707526684
shape,iterativefit,central,0,0.1,0.12,0.48,0.5,1.224473238
shape,iterativefit,central,0,0.1,0.12,0.5,0.52,1.2207546234
shape,iterativefit,central,0,0.1,0.12,0.52,0.54,1.2203463316
shape,iterativefit,central,0,0.1,0.12,0.54,0.56,1.2234784365
shape,iterativefit,central,0,0.1,0.12,0.56,0.58,1.2270846367
shape,iterativefit,central,0,0.1,0.12,0.58,0.6,1.1787985563
shape,iterativefit,central,0,0.1,0.12,0.6,0.62,1.1377193928
shape,iterativefit,central,0,0.1,0.12,0.62,0.64,1.0919765234
shape,iterativefit,central,0,0.1,0.12,0.64,0.66,0.9885437489
shape,iterativefit,central,0,0.1,0.12,0.66,0.68,0.9582897425
shape,iterativefit,central,0,0.1,0.12,0.68,0.7,0.9874839187
shape,iterativefit,central,0,0.1,0.12,0.7,0.72,1.0066347122
shape,iterativefit,central,0,0.1,0.12,0.72,0.74,0.9642743468
shape,iterativefit,central,0,0.1,0.12,0.74,0.76,0.9564139843
shape,iterativefit,central,0,0.1,0.12,0.76,0.78,0.946647644
shape,iterativefit,central,0,0.1,0.12,0.78,0.8,0.9626997709
shape,iterativefit,central,0,0.1,0.12,0.8,0.82,1.0053212643
shape,iterativefit,central,0,0.1,0.12,0.82,0.84,1.051527977
shape,iterativefit,central,0,0.1,0.12,0.84,0.86,1.070505023
shape,iterativefit,central,0,0.1,0.12,0.86,0.88,1.0882598162
shape,iterativefit,central,0,0.1,0.12,0.88,0.9,1.1138575077
shape,iterativefit,central,0,0.1,0.12,0.9,0.92,1.1563969851
shape,iterativefit,central,0,0.1,0.12,0.92,0.94,1.1635576487
shape,iterativefit,central,0,0.1,0.12,0.94,0.96,0.9524763227
shape,iterativefit,central,0,0.1,0.12,0.96,0.98,0.9524763227
shape,iterativefit,central,0,0.1,0.12,0.98,1.0,0.9524763227
shape,iterativefit,central,0,0.12,0.14,0.0,0.02,0.9250000119
shape,iterativefit,central,0,0.12,0.14,0.02,0.04,0.9250000119
shape,iterativefit,central,0,0.12,0.14,0.04,0.06,0.9280469418
shape,iterativefit,central,0,0.12,0.14,0.06,0.08,0.9931663871
shape,iterativefit,central,0,0.12,0.14,0.08,0.1,1.0574840307
shape,iterativefit,central,0,0.12,0.14,0.1,0.12,1.1101214886
shape,iterativefit,central,0,0.12,0.14,0.12,0.14,1.149156332
shape,iterativefit,central,0,0.12,0.14,0.14,0.16,1.2053542137
shape,iterativefit,central,0,0.12,0.14,0.16,0.18,1.2690218687
shape,iterativefit,central,0,0.12,0.14,0.18,0.2,1.3249021769
shape,iterativefit,central,0,0.12,0.14,0.2,0.22,1.3515015841
shape,iterativefit,central,0,0.12,0.14,0.22,0.24,1.3503246307
shape,iterativefit,central,0,0.12,0.14,0.24,0.26,1.3341801167
shape,iterativefit,central,0,0.12,0.14,0.26,0.28,1.3138885498
shape,iterativefit,central,0,0.12,0.14,0.28,0.3,1.2909214497
shape,iterativefit,central,0,0.12,0.14,0.3,0.32,1.2654862404
shape,iterativefit,central,0,0.12,0.14,0.32,0.34,1.2267477512
shape,iterativefit,central,0,0.12,0.14,0.34,0.36,1.1736351252
shape,iterativefit,central,0,0.12,0.14,0.36,0.38,1.0979120731
shape,iterativefit,central,0,0.12,0.14,0.38,0.4,1.0449049473
shape,iterativefit,central,0,0.12,0.14,0.4,0.42,1.1098043919
shape,iterativefit,central,0,0.12,0.14,0.42,0.44,1.1753773689
shape,iterativefit,central,0,0.12,0.14,0.44,0.46,1.1899613142
shape,iterativefit,central,0,0.12,0.14,0.46,0.48,1.1328279972
shape,iterativefit,central,0,0.12,0.14,0.48,0.5,1.0465507507
shape,iterativefit,central,0,0.12,0.14,0.5,0.52,1.011983037
shape,iterativefit,central,0,0.12,0.14,0.52,0.54,0.9920018315
shape,iterativefit,central,0,0.12,0.14,0.54,0.56,0.901553452
shape,iterativefit,central,0,0.12,0.14,0.56,0.58,0.9926741123
shape,iterativefit,central,0,0.12,0.14,0.58,0.6,1.0627422333
shape,iterativefit,central,0,0.12,0.14,0.6,0.62,1.0625085831
shape,iterativefit,central,0,0.12,0.14,0.62,0.64,1.0457187891
shape,iterativefit,central,0,0.12,0.14,0.64,0.66,0.9759460092
shape,iterativefit,central,0,0.12,0.14,0.66,0.68,0.9536989927
shape,iterativefit,central,0,0.12,0.14,0.68,0.7,0.9868234992
shape,iterativefit,central,0,0.12,0.14,0.7,0.72,1.0061784983
shape,iterativefit,central,0,0.12,0.14,0.72,0.74,0.9940136075
shape,iterativefit,central,0,0.12,0.14,0.74,0.76,1.0291296244
shape,iterativefit,central,0,0.12,0.14,0.76,0.78,1.0321507454
shape,iterativefit,central,0,0.12,0.14,0.78,0.8,1.0520349741
shape,iterativefit,central,0,0.12,0.14,0.8,0.82,1.0884047747
shape,iterativefit,central,0,0.12,0.14,0.82,0.84,1.1102130413
shape,iterativefit,central,0,0.12,0.14,0.84,0.86,1.1336425543
shape,iterativefit,central,0,0.12,0.14,0.86,0.88,1.1620703936
shape,iterativefit,central,0,0.12,0.14,0.88,0.9,1.1556766033
shape,iterativefit,central,0,0.12,0.14,0.9,0.92,1.1493396759
shape,iterativefit,central,0,0.12,0.14,0.92,0.94,1.242593646
shape,iterativefit,central,0,0.12,0.14,0.94,0.96,1.1504385471
shape,iterativefit,central,0,0.12,0.14,0.96,0.98,1.1504385471
shape,iterativefit,central,0,0.12,0.14,0.98,1.0,1.1504385471
shape,iterativefit,central,0,0.14,0.16,0.0,0.02,0.9250000119
shape,iterativefit,central,0,0.14,0.16,0.02,0.04,0.9250000119
shape,iterativefit,central,0,0.14,0.16,0.04,0.06,0.9186936617
shape,iterativefit,central,0,0.14,0.16,0.06,0.08,0.9878765345
shape,iterativefit,central,0,0.14,0.16,0.08,0.1,1.0535641909
shape,iterativefit,central,0,0.14,0.16,0.1,0.12,1.1112371683
shape,iterativefit,central,0,0.14,0.16,0.12,0.14,1.1605215073
shape,iterativefit,central,0,0.14,0.16,0.14,0.16,1.2010428905
shape,iterativefit,central,0,0.14,0.16,0.16,0.18,1.2347939014
shape,iterativefit,central,0,0.14,0.16,0.18,0.2,1.2721056938
shape,iterativefit,central,0,0.14,0.16,0.2,0.22,1.3064470291
shape,iterativefit,central,0,0.14,0.16,0.22,0.24,1.3314641714
shape,iterativefit,central,0,0.14,0.16,0.24,0.26,1.3407412767
shape,iterativefit,central,0,0.14,0.16,0.26,0.28,1.3300366402
shape,iterativefit,central,0,0.14,0.16,0.28,0.3,1.3193137646
shape,iterativefit,central,0,0.14,0.16,0.3,0.32,1.2999910116
shape,iterativefit,central,0,0.14,0.16,0.32,0.34,1.2579374313
shape,iterativefit,central,0,0.14,0.16,0.34,0.36,1.180233717
shape,iterativefit,central,0,0.14,0.16,0.36,0.38,1.0810672045
shape,iterativefit,central,0,0.14,0.16,0.38,0.4,1.0043315887
shape,iterativefit,central,0,0.14,0.16,0.4,0.42,1.0032026768
shape,iterativefit,central,0,0.14,0.16,0.42,0.44,1.0324696302
shape,iterativefit,central,0,0.14,0.16,0.44,0.46,1.1133890152
shape,iterativefit,central,0,0.14,0.16,0.46,0.48,0.9975159764
shape,iterativefit,central,0,0.14,0.16,0.48,0.5,0.9746155143
shape,iterativefit,central,0,0.14,0.16,0.5,0.52,0.9252085686
shape,iterativefit,central,0,0.14,0.16,0.52,0.54,0.9205275774
shape,iterativefit,central,0,0.14,0.16,0.54,0.56,0.9786835909
shape,iterativefit,central,0,0.14,0.16,0.56,0.58,1.0238496065
shape,iterativefit,central,0,0.14,0.16,0.58,0.6,1.0399692059
shape,iterativefit,central,0,0.14,0.16,0.6,0.62,1.0516959429
shape,iterativefit,central,0,0.14,0.16,0.62,0.64,1.0544389486
shape,iterativefit,central,0,0.14,0.16,0.64,0.66,1.0617651939
shape,iterativefit,central,0,0.14,0.16,0.66,0.68,1.0521092415
shape,iterativefit,central,0,0.14,0.16,0.68,0.7,1.044896245
shape,iterativefit,central,0,0.14,0.16,0.7,0.72,1.0434385538
shape,iterativefit,central,0,0.14,0.16,0.72,0.74,1.06838727
shape,iterativefit,central,0,0.14,0.16,0.74,0.76,1.0964422226
shape,iterativefit,central,0,0.14,0.16,0.76,0.78,1.1079417467
shape,iterativefit,central,0,0.14,0.16,0.78,0.8,1.1235568523
shape,iterativefit,central,0,0.14,0.16,0.8,0.82,1.1413277388
shape,iterativefit,central,0,0.14,0.16,0.82,0.84,1.1641107798
