OperatingPoint,measurementType,sysType,jetFlavor,cvlMin,cvlMax,cvbMin,cvbMax,formula
shape,iterativefit,down_PSWeightISR,0,0.08,0.1,0.08,0.1,1.6113972664
shape,iterativefit,down_PSWeightISR,0,0.08,0.1,0.1,0.12,1.5530022383
shape,iterativefit,down_PSWeightISR,0,0.08,0.1,0.12,0.14,1.4978920221
shape,iterativefit,down_PSWeightISR,0,0.08,0.1,0.14,0.16,1.4797209501
shape,iterativefit,down_PSWeightISR,0,0.08,0.1,0.16,0.18,1.5299309492
shape,iterativefit,down_PSWeightISR,0,0.08,0.1,0.18,0.2,1.5863537788
shape,iterativefit,down_PSWeightISR,0,0.08,0.1,0.2,0.22,1.6304953098
shape,iterativefit,down_PSWeightISR,0,0.08,0.1,0.22,0.24,1.659219265
shape,iterativefit,down_PSWeightISR,0,0.08,0.1,0.24,0.26,1.6693894863
shape,iterativefit,down_PSWeightISR,0,0.08,0.1,0.26,0.28,1.659358263
shape,iterativefit,down_PSWeightISR,0,0.08,0.1,0.28,0.3,1.6285483837
shape,iterativefit,down_PSWeightISR,0,0.08,0.1,0.3,0.32,1.5589604378
shape,iterativefit,down_PSWeightISR,0,0.08,0.1,0.32,0.34,1.4726730585
shape,iterativefit,down_PSWeightISR,0,0.08,0.1,0.34,0.36,1.3946621418
shape,iterativefit,down_PSWeightISR,0,0.08,0.1,0.36,0.38,1.3492110968
shape,iterativefit,down_PSWeightISR,0,0.08,0.1,0.38,0.4,1.332998395
shape,iterativefit,down_PSWeightISR,0,0.08,0.1,0.4,0.42,1.3324239254
shape,iterativefit,down_PSWeightISR,0,0.08,0.1,0.42,0.44,1.3356659412
shape,iterativefit,down_PSWeightISR,0,0.08,0.1,0.44,0.46,1.3309020996
shape,iterativefit,down_PSWeightISR,0,0.08,0.1,0.46,0.48,1.3061367273
shape,iterativefit,down_PSWeightISR,0,0.08,0.1,0.48,0.5,1.2709175348
shape,iterativefit,down_PSWeightISR,0,0.08,0.1,0.5,0.52,1.2346776724
shape,iterativefit,down_PSWeightISR,0,0.08,0.1,0.52,0.54,1.1963970661
shape,iterativefit,down_PSWeightISR,0,0.08,0.1,0.54,0.56,1.1550557613
shape,iterativefit,down_PSWeightISR,0,0.08,0.1,0.56,0.58,1.1063448191
shape,iterativefit,down_PSWeightISR,0,0.08,0.1,0.58,0.6,1.0266087055
shape,iterativefit,down_PSWeightISR,0,0.08,0.1,0.6,0.62,0.9778810143
shape,iterativefit,down_PSWeightISR,0,0.08,0.1,0.62,0.64,0.9242501259
shape,iterativefit,down_PSWeightISR,0,0.08,0.1,0.64,0.66,0.8556794524
shape,iterativefit,down_PSWeightISR,0,0.08,0.1,0.66,0.68,0.8499634862
shape,iterativefit,down_PSWeightISR,0,0.08,0.1,0.68,0.7,0.8619559407
shape,iterativefit,down_PSWeightISR,0,0.08,0.1,0.7,0.72,0.8786593676
shape,iterativefit,down_PSWeightISR,0,0.08,0.1,0.72,0.74,0.890414536
shape,iterativefit,down_PSWeightISR,0,0.08,0.1,0.74,0.76,0.9107095003
shape,iterativefit,down_PSWeightISR,0,0.08,0.1,0.76,0.78,0.8952659369
shape,iterativefit,down_PSWeightISR,0,0.08,0.1,0.78,0.8,0.9044129252
shape,iterativefit,down_PSWeightISR,0,0.08,0.1,0.8,0.82,0.9393149614
shape,iterativefit,down_PSWeightISR,0,0.08,0.1,0.82,0.84,0.9460502863
shape,iterativefit,down_PSWeightISR,0,0.08,0.1,0.84,0.86,0.9615421891
shape,iterativefit,down_PSWeightISR,0,0.08,0.1,0.86,0.88,0.9975752234
shape,iterativefit,down_PSWeightISR,0,0.08,0.1,0.88,0.9,1.0240690708
shape,iterativefit,down_PSWeightISR,0,0.08,0.1,0.9,0.92,1.0519738197
shape,iterativefit,down_PSWeightISR,0,0.08,0.1,0.92,0.94,1.1107423306
shape,iterativefit,down_PSWeightISR,0,0.08,0.1,0.94,0.96,1.0979275703
shape,iterativefit,down_PSWeightISR,0,0.08,0.1,0.96,0.98,1.0979275703
shape,iterativefit,down_PSWeightISR,0,0.08,0.1,0.98,1.0,1.0979275703
shape,iterativefit,down_PSWeightISR,0,0.1,0.12,0.0,0.02,1.8611876965
shape,iterativefit,down_PSWeightISR,0,0.1,0.12,0.02,0.04,1.8374898434
shape,iterativefit,down_PSWeightISR,0,0.1,0.12,0.04,0.06,1.7897797823
shape,iterativefit,down_PSWeightISR,0,0.1,0.12,0.06,0.08,1.6978316307
shape,iterativefit,down_PSWeightISR,0,0.1,0.12,0.08,0.1,1.60965693
shape,iterativefit,down_PSWeightISR,0,0.1,0.12,0.1,0.12,1.529227376
shape,iterativefit,down_PSWeightISR,0,0.1,0.12,0.12,0.14,1.4442032576
shape,iterativefit,down_PSWeightISR,0,0.1,0.12,0.14,0.16,1.3948017359
shape,iterativefit,down_PSWeightISR,0,0.1,0.12,0.16,0.18,1.4070442915
shape,iterativefit,down_PSWeightISR,0,0.1,0.12,0.18,0.2,1.4491866827
shape,iterativefit,down_PSWeightISR,0,0.1,0.12,0.2,0.22,1.4770858288
shape,iterativefit,down_PSWeightISR,0,0.1,0.12,0.22,0.24,1.4884899855
shape,iterativefit,down_PSWeightISR,0,0.1,0.12,0.24,0.26,1.4908293486
shape,iterativefit,down_PSWeightISR,0,0.1,0.12,0.26,0.28,1.4853656292
shape,iterativefit,down_PSWeightISR,0,0.1,0.12,0.28,0.3,1.4639517069
shape,iterativefit,down_PSWeightISR,0,0.1,0.12,0.3,0.32,1.4347711802
shape,iterativefit,down_PSWeightISR,0,0.1,0.12,0.32,0.34,1.3766691685
shape,iterativefit,down_PSWeightISR,0,0.1,0.12,0.34,0.36,1.30866611
shape,iterativefit,down_PSWeightISR,0,0.1,0.12,0.36,0.38,1.2843565941
shape,iterativefit,down_PSWeightISR,0,0.1,0.12,0.38,0.4,1.2565134764
shape,iterativefit,down_PSWeightISR,0,0.1,0.12,0.4,0.42,1.2455291748
shape,iterativefit,down_PSWeightISR,0,0.1,0.12,0.42,0.44,1.2257258892
shape,iterativefit,down_PSWeightISR,0,0.1,0.12,0.44,0.46,1.2090280056
shape,iterativefit,down_PSWeightISR,0,0.1,0.12,0.46,0.48,1.1787080765
shape,iterativefit,down_PSWeightISR,0,0.1,0.12,0.48,0.5,1.1294072866
shape,iterativefit,down_PSWeightISR,0,0.1,0.12,0.5,0.52,1.0461553335
shape,iterativefit,down_PSWeightISR,0,0.1,0.12,0.52,0.54,0.9752677083
shape,iterativefit,down_PSWeightISR,0,0.1,0.12,0.54,0.56,0.9345459938
shape,iterativefit,down_PSWeightISR,0,0.1,0.12,0.56,0.58,0.9341899157
shape,iterativefit,down_PSWeightISR,0,0.1,0.12,0.58,0.6,0.9438474774
shape,iterativefit,down_PSWeightISR,0,0.1,0.12,0.6,0.62,0.940022409
shape,iterativefit,down_PSWeightISR,0,0.1,0.12,0.62,0.64,0.9199794531
shape,iterativefit,down_PSWeightISR,0,0.1,0.12,0.64,0.66,0.9037141204
shape,iterativefit,down_PSWeightISR,0,0.1,0.12,0.66,0.68,0.8756293654
shape,iterativefit,down_PSWeightISR,0,0.1,0.12,0.68,0.7,0.8998064995
shape,iterativefit,down_PSWeightISR,0,0.1,0.12,0.7,0.72,0.9270715117
shape,iterativefit,down_PSWeightISR,0,0.1,0.12,0.72,0.74,0.9425390363
shape,iterativefit,down_PSWeightISR,0,0.1,0.12,0.74,0.76,0.965272963
shape,iterativefit,down_PSWeightISR,0,0.1,0.12,0.76,0.78,0.967872858
shape,iterativefit,down_PSWeightISR,0,0.1,0.12,0.78,0.8,0.9724482298
shape,iterativefit,down_PSWeightISR,0,0.1,0.12,0.8,0.82,1.008122921
shape,iterativefit,down_PSWeightISR,0,0.1,0.12,0.82,0.84,1.0269002914
shape,iterativefit,down_PSWeightISR,0,0.1,0.12,0.84,0.86,1.0272411108
shape,iterativefit,down_PSWeightISR,0,0.1,0.12,0.86,0.88,1.0550720692
shape,iterativefit,down_PSWeightISR,0,0.1,0.12,0.88,0.9,1.0831465721
shape,iterativefit,down_PSWeightISR,0,0.1,0.12,0.9,0.92,1.0763030052
shape,iterativefit,down_PSWeightISR,0,0.1,0.12,0.92,0.94,1.1340863705
shape,iterativefit,down_PSWeightISR,0,0.1,0.12,0.94,0.96,1.0979275703
shape,iterativefit,down_PSWeightISR,0,0.1,0.12,0.96,0.98,1.0979275703
shape,iterativefit,down_PSWeightISR,0,0.1,0.12,0.98,1.0,1.0979275703
shape,iterativefit,down_PSWeightISR,0,0.12,0.14,0.0,0.02,1.7511125803
shape,iterativefit,down_PSWeightISR,0,0.12,0.14,0.02,0.04,1.7511125803
shape,iterativefit,down_PSWeightISR,0,0.12,0.14,0.04,0.06,1.7999428511
shape,iterativefit,down_PSWeightISR,0,0.12,0.14,0.06,0.08,1.6954615116
shape,iterativefit,down_PSWeightISR,0,0.12,0.14,0.08,0.1,1.5950169563
shape,iterativefit,down_PSWeightISR,0,0.12,0.14,0.1,0.12,1.4862087965
shape,iterativefit,down_PSWeightISR,0,0.12,0.14,0.12,0.14,1.388602972
shape,iterativefit,down_PSWeightISR,0,0.12,0.14,0.14,0.16,1.3233864307
shape,iterativefit,down_PSWeightISR,0,0.12,0.14,0.16,0.18,1.306391716
shape,iterativefit,down_PSWeightISR,0,0.12,0.14,0.18,0.2,1.3228219748
shape,iterativefit,down_PSWeightISR,0,0.12,0.14,0.2,0.22,1.3295240402
shape,iterativefit,down_PSWeightISR,0,0.12,0.14,0.22,0.24,1.334367156
shape,iterativefit,down_PSWeightISR,0,0.12,0.14,0.24,0.26,1.3396021128
shape,iterativefit,down_PSWeightISR,0,0.12,0.14,0.26,0.28,1.3372969627
shape,iterativefit,down_PSWeightISR,0,0.12,0.14,0.28,0.3,1.3189229965
shape,iterativefit,down_PSWeightISR,0,0.12,0.14,0.3,0.32,1.2954131365
shape,iterativefit,down_PSWeightISR,0,0.12,0.14,0.32,0.34,1.2635637522
shape,iterativefit,down_PSWeightISR,0,0.12,0.14,0.34,0.36,1.2429302931
shape,iterativefit,down_PSWeightISR,0,0.12,0.14,0.36,0.38,1.2254946232
shape,iterativefit,down_PSWeightISR,0,0.12,0.14,0.38,0.4,1.1864874363
shape,iterativefit,down_PSWeightISR,0,0.12,0.14,0.4,0.42,1.1636041403
shape,iterativefit,down_PSWeightISR,0,0.12,0.14,0.42,0.44,1.1473829746
shape,iterativefit,down_PSWeightISR,0,0.12,0.14,0.44,0.46,1.1212632656
shape,iterativefit,down_PSWeightISR,0,0.12,0.14,0.46,0.48,1.0795971155
shape,iterativefit,down_PSWeightISR,0,0.12,0.14,0.48,0.5,1.0312560797
shape,iterativefit,down_PSWeightISR,0,0.12,0.14,0.5,0.52,0.986669898
shape,iterativefit,down_PSWeightISR,0,0.12,0.14,0.52,0.54,0.9295984507
shape,iterativefit,down_PSWeightISR,0,0.12,0.14,0.54,0.56,0.8911870122
shape,iterativefit,down_PSWeightISR,0,0.12,0.14,0.56,0.58,0.8930969238
shape,iterativefit,down_PSWeightISR,0,0.12,0.14,0.58,0.6,0.9037058949
shape,iterativefit,down_PSWeightISR,0,0.12,0.14,0.6,0.62,0.9196993709
shape,iterativefit,down_PSWeightISR,0,0.12,0.14,0.62,0.64,0.9209157825
shape,iterativefit,down_PSWeightISR,0,0.12,0.14,0.64,0.66,0.9417629838
shape,iterativefit,down_PSWeightISR,0,0.12,0.14,0.66,0.68,0.9373014569
shape,iterativefit,down_PSWeightISR,0,0.12,0.14,0.68,0.7,0.9452667236
shape,iterativefit,down_PSWeightISR,0,0.12,0.14,0.7,0.72,0.9768511653
shape,iterativefit,down_PSWeightISR,0,0.12,0.14,0.72,0.74,0.997595489
shape,iterativefit,down_PSWeightISR,0,0.12,0.14,0.74,0.76,1.0234508514
shape,iterativefit,down_PSWeightISR,0,0.12,0.14,0.76,0.78,1.0505851507
shape,iterativefit,down_PSWeightISR,0,0.12,0.14,0.78,0.8,1.0502033234
shape,iterativefit,down_PSWeightISR,0,0.12,0.14,0.8,0.82,1.0686736107
shape,iterativefit,down_PSWeightISR,0,0.12,0.14,0.82,0.84,1.0820572376
shape,iterativefit,down_PSWeightISR,0,0.12,0.14,0.84,0.86,1.0803188086
shape,iterativefit,down_PSWeightISR,0,0.12,0.14,0.86,0.88,1.1118038893
shape,iterativefit,down_PSWeightISR,0,0.12,0.14,0.88,0.9,1.1378856897
shape,iterativefit,down_PSWeightISR,0,0.12,0.14,0.9,0.92,1.1050314903
shape,iterativefit,down_PSWeightISR,0,0.12,0.14,0.92,0.94,1.1625430584
shape,iterativefit,down_PSWeightISR,0,0.12,0.14,0.94,0.96,1.0969958305
shape,iterativefit,down_PSWeightISR,0,0.12,0.14,0.96,0.98,1.0969958305
shape,iterativefit,down_PSWeightISR,0,0.12,0.14,0.98,1.0,1.0969958305
shape,iterativefit,down_PSWeightISR,0,0.14,0.16,0.0,0.02,1.7511125803
shape,iterativefit,down_PSWeightISR,0,0.14,0.16,0.02,0.04,1.7511125803
shape,iterativefit,down_PSWeightISR,0,0.14,0.16,0.04,0.06,1.7894637585
shape,iterativefit,down_PSWeightISR,0,0.14,0.16,0.06,0.08,1.6767289639
shape,iterativefit,down_PSWeightISR,0,0.14,0.16,0.08,0.1,1.5542005301
shape,iterativefit,down_PSWeightISR,0,0.14,0.16,0.1,0.12,1.4368100166
shape,iterativefit,down_PSWeightISR,0,0.14,0.16,0.12,0.14,1.3382076025
shape,iterativefit,down_PSWeightISR,0,0.14,0.16,0.14,0.16,1.2675955296
shape,iterativefit,down_PSWeightISR,0,0.14,0.16,0.16,0.18,1.2350136042
shape,iterativefit,down_PSWeightISR,0,0.14,0.16,0.18,0.2,1.2255551815
shape,iterativefit,down_PSWeightISR,0,0.14,0.16,0.2,0.22,1.2241778374
shape,iterativefit,down_PSWeightISR,0,0.14,0.16,0.22,0.24,1.2278722525
shape,iterativefit,down_PSWeightISR,0,0.14,0.16,0.24,0.26,1.2325278521
shape,iterativefit,down_PSWeightISR,0,0.14,0.16,0.26,0.28,1.2333753109
shape,iterativefit,down_PSWeightISR,0,0.14,0.16,0.28,0.3,1.2207217216
shape,iterativefit,down_PSWeightISR,0,0.14,0.16,0.3,0.32,1.2010729313
shape,iterativefit,down_PSWeightISR,0,0.14,0.16,0.32,0.34,1.1857851744
shape,iterativefit,down_PSWeightISR,0,0.14,0.16,0.34,0.36,1.1858658791
shape,iterativefit,down_PSWeightISR,0,0.14,0.16,0.36,0.38,1.1725572348
shape,iterativefit,down_PSWeightISR,0,0.14,0.16,0.38,0.4,1.1350593567
shape,iterativefit,down_PSWeightISR,0,0.14,0.16,0.4,0.42,1.0994024277
shape,iterativefit,down_PSWeightISR,0,0.14,0.16,0.42,0.44,1.0726784468
shape,iterativefit,down_PSWeightISR,0,0.14,0.16,0.44,0.46,1.0552256107
shape,iterativefit,down_PSWeightISR,0,0.14,0.16,0.46,0.48,1.0014710426
shape,iterativefit,down_PSWeightISR,0,0.14,0.16,0.48,0.5,0.9580874443
shape,iterativefit,down_PSWeightISR,0,0.14,0.16,0.5,0.52,0.9610466957
shape,iterativefit,down_PSWeightISR,0,0.14,0.16,0.52,0.54,0.9489066005
shape,iterativefit,down_PSWeightISR,0,0.14,0.16,0.54,0.56,0.9407674074
shape,iterativefit,down_PSWeightISR,0,0.14,0.16,0.56,0.58,0.9370776415
shape,iterativefit,down_PSWeightISR,0,0.14,0.16,0.58,0.6,0.9352942109
shape,iterativefit,down_PSWeightISR,0,0.14,0.16,0.6,0.62,0.9361866117
shape,iterativefit,down_PSWeightISR,0,0.14,0.16,0.62,0.64,0.9510473013
shape,iterativefit,down_PSWeightISR,0,0.14,0.16,0.64,0.66,0.9693028331
shape,iterativefit,down_PSWeightISR,0,0.14,0.16,0.66,0.68,0.9850134254
shape,iterativefit,down_PSWeightISR,0,0.14,0.16,0.68,0.7,1.0012675524
shape,iterativefit,down_PSWeightISR,0,0.14,0.16,0.7,0.72,1.0277647972
shape,iterativefit,down_PSWeightISR,0,0.14,0.16,0.72,0.74,1.0595077276
shape,iterativefit,down_PSWeightISR,0,0.14,0.16,0.74,0.76,1.0901691914
shape,iterativefit,down_PSWeightISR,0,0.14,0.16,0.76,0.78,1.1019055843
shape,iterativefit,down_PSWeightISR,0,0.14,0.16,0.78,0.8,1.1123925447
shape,iterativefit,down_PSWeightISR,0,0.14,0.16,0.8,0.82,1.1200637817
shape,iterativefit,down_PSWeightISR,0,0.14,0.16,0.82,0.84,1.1300244331
shape,iterativefit,down_PSWeightISR,0,0.14,0.16,0.84,0.86,1.1403046846
shape,iterativefit,down_PSWeightISR,0,0.14,0.16,0.86,0.88,1.1733170748
shape,iterativefit,down_PSWeightISR,0,0.14,0.16,0.88,0.9,1.1837029457
shape,iterativefit,down_PSWeightISR,0,0.14,0.16,0.9,0.92,1.1423689127
shape,iterativefit,down_PSWeightISR,0,0.14,0.16,0.92,0.94,1.1921613216
shape,iterativefit,down_PSWeightISR,0,0.14,0.16,0.94,0.96,1.0969958305
shape,iterativefit,down_PSWeightISR,0,0.14,0.16,0.96,0.98,1.0969958305
shape,iterativefit,down_PSWeightISR,0,0.14,0.16,0.98,1.0,1.0969958305
shape,iterativefit,down_PSWeightISR,0,0.16,0.18,0.0,0.02,1.7511125803
shape,iterativefit,down_PSWeightISR,0,0.16,0.18,0.02,0.04,1.7511125803
shape,iterativefit,down_PSWeightISR,0,0.16,0.18,0.04,0.06,1.756152153
shape,iterativefit,down_PSWeightISR,0,0.16,0.18,0.06,0.08,1.6353600025
shape,iterativefit,down_PSWeightISR,0,0.16,0.18,0.08,0.1,1.5128525496
shape,iterativefit,down_PSWeightISR,0,0.16,0.18,0.1,0.12,1.3987674713
shape,iterativefit,down_PSWeightISR,0,0.16,0.18,0.12,0.14,1.3021764755
shape,iterativefit,down_PSWeightISR,0,0.16,0.18,0.14,0.16,1.2321513891
shape,iterativefit,down_PSWeightISR,0,0.16,0.18,0.16,0.18,1.195600152
shape,iterativefit,down_PSWeightISR,0,0.16,0.18,0.18,0.2,1.1831191778
shape,iterativefit,down_PSWeightISR,0,0.16,0.18,0.2,0.22,1.178006649
shape,iterativefit,down_PSWeightISR,0,0.16,0.18,0.22,0.24,1.177431941
shape,iterativefit,down_PSWeightISR,0,0.16,0.18,0.24,0.26,1.1772835255
shape,iterativefit,down_PSWeightISR,0,0.16,0.18,0.26,0.28,1.1662278175
shape,iterativefit,down_PSWeightISR,0,0.16,0.18,0.28,0.3,1.1624791622
shape,iterativefit,down_PSWeightISR,0,0.16,0.18,0.3,0.32,1.1477612257
shape,iterativefit,down_PSWeightISR,0,0.16,0.18,0.32,0.34,1.1339224577
shape,iterativefit,down_PSWeightISR,0,0.16,0.18,0.34,0.36,1.1386250257
shape,iterativefit,down_PSWeightISR,0,0.16,0.18,0.36,0.38,1.1283801794
shape,iterativefit,down_PSWeightISR,0,0.16,0.18,0.38,0.4,1.0963202715
shape,iterativefit,down_PSWeightISR,0,0.16,0.18,0.4,0.42,1.0612777472
shape,iterativefit,down_PSWeightISR,0,0.16,0.18,0.42,0.44,1.0174329281
shape,iterativefit,down_PSWeightISR,0,0.16,0.18,0.44,0.46,0.9547038674
shape,iterativefit,down_PSWeightISR,0,0.16,0.18,0.46,0.48,0.9606822729
shape,iterativefit,down_PSWeightISR,0,0.16,0.18,0.48,0.5,0.9656232595
shape,iterativefit,down_PSWeightISR,0,0.16,0.18,0.5,0.52,0.9654939771
shape,iterativefit,down_PSWeightISR,0,0.16,0.18,0.52,0.54,0.9691061378
shape,iterativefit,down_PSWeightISR,0,0.16,0.18,0.54,0.56,0.98835814
shape,iterativefit,down_PSWeightISR,0,0.16,0.18,0.56,0.58,0.9773113728
shape,iterativefit,down_PSWeightISR,0,0.16,0.18,0.58,0.6,0.9673557878
shape,iterativefit,down_PSWeightISR,0,0.16,0.18,0.6,0.62,0.9761759043
shape,iterativefit,down_PSWeightISR,0,0.16,0.18,0.62,0.64,1.0075851679
shape,iterativefit,down_PSWeightISR,0,0.16,0.18,0.64,0.66,1.0309895277
shape,iterativefit,down_PSWeightISR,0,0.16,0.18,0.66,0.68,1.0496542454
shape,iterativefit,down_PSWeightISR,0,0.16,0.18,0.68,0.7,1.064950943
shape,iterativefit,down_PSWeightISR,0,0.16,0.18,0.7,0.72,1.0784558058
shape,iterativefit,down_PSWeightISR,0,0.16,0.18,0.72,0.74,1.0971887112
shape,iterativefit,down_PSWeightISR,0,0.16,0.18,0.74,0.76,1.1242311001
shape,iterativefit,down_PSWeightISR,0,0.16,0.18,0.76,0.78,1.1396143436
shape,iterativefit,down_PSWeightISR,0,0.16,0.18,0.78,0.8,1.1507371664
shape,iterativefit,down_PSWeightISR,0,0.16,0.18,0.8,0.82,1.1596101522
shape,iterativefit,down_PSWeightISR,0,0.16,0.18,0.82,0.84,1.169180274
shape,iterativefit,down_PSWeightISR,0,0.16,0.18,0.84,0.86,1.184607029
shape,iterativefit,down_PSWeightISR,0,0.16,0.18,0.86,0.88,1.2051206827
shape,iterativefit,down_PSWeightISR,0,0.16,0.18,0.88,0.9,1.2223562002
shape,iterativefit,down_PSWeightISR,0,0.16,0.18,0.9,0.92,1.1847100258
shape,iterativefit,down_PSWeightISR,0,0.16,0.18,0.92,0.94,1.2189900875
shape,iterativefit,down_PSWeightISR,0,0.16,0.18,0.94,0.96,1.0969958305
shape,iterativefit,down_PSWeightISR,0,0.16,0.18,0.96,0.98,1.0969958305
shape,iterativefit,down_PSWeightISR,0,0.16,0.18,0.98,1.0,1.0969958305
shape,iterativefit,down_PSWeightISR,0,0.18,0.2,0.0,0.02,1.7511125803
shape,iterativefit,down_PSWeightISR,0,0.18,0.2,0.02,0.04,1.7511125803
shape,iterativefit,down_PSWeightISR,0,0.18,0.2,0.04,0.06,1.6737930775
shape,iterativefit,down_PSWeightISR,0,0.18,0.2,0.06,0.08,1.5980696678
shape,iterativefit,down_PSWeightISR,0,0.18,0.2,0.08,0.1,1.4934926033
shape,iterativefit,down_PSWeightISR,0,0.18,0.2,0.1,0.12,1.3863345385
shape,iterativefit,down_PSWeightISR,0,0.18,0.2,0.12,0.14,1.2905641794
shape,iterativefit,down_PSWeightISR,0,0.18,0.2,0.14,0.16,1.2187161446
shape,iterativefit,down_PSWeightISR,0,0.18,0.2,0.16,0.18,1.179054141
shape,iterativefit,down_PSWeightISR,0,0.18,0.2,0.18,0.2,1.162938118
shape,iterativefit,down_PSWeightISR,0,0.18,0.2,0.2,0.22,1.1577689648
shape,iterativefit,down_PSWeightISR,0,0.18,0.2,0.22,0.24,1.1553254128
shape,iterativefit,down_PSWeightISR,0,0.18,0.2,0.24,0.26,1.1503745317
shape,iterativefit,down_PSWeightISR,0,0.18,0.2,0.26,0.28,1.1305072308
shape,iterativefit,down_PSWeightISR,0,0.18,0.2,0.28,0.3,1.1198600531
shape,iterativefit,down_PSWeightISR,0,0.18,0.2,0.3,0.32,1.1109718084
shape,iterativefit,down_PSWeightISR,0,0.18,0.2,0.32,0.34,1.0983002186
shape,iterativefit,down_PSWeightISR,0,0.18,0.2,0.34,0.36,1.10230124
shape,iterativefit,down_PSWeightISR,0,0.18,0.2,0.36,0.38,1.0944257975
shape,iterativefit,down_PSWeightISR,0,0.18,0.2,0.38,0.4,1.0667368174
shape,iterativefit,down_PSWeightISR,0,0.18,0.2,0.4,0.42,1.0383625031
shape,iterativefit,down_PSWeightISR,0,0.18,0.2,0.42,0.44,1.0255197287
shape,iterativefit,down_PSWeightISR,0,0.18,0.2,0.44,0.46,0.9999391437
shape,iterativefit,down_PSWeightISR,0,0.18,0.2,0.46,0.48,0.9907615781
shape,iterativefit,down_PSWeightISR,0,0.18,0.2,0.48,0.5,0.9889027476
shape,iterativefit,down_PSWeightISR,0,0.18,0.2,0.5,0.52,0.9880642891
shape,iterativefit,down_PSWeightISR,0,0.18,0.2,0.52,0.54,0.9973116517
shape,iterativefit,down_PSWeightISR,0,0.18,0.2,0.54,0.56,1.005625844
shape,iterativefit,down_PSWeightISR,0,0.18,0.2,0.56,0.58,1.0065133572
shape,iterativefit,down_PSWeightISR,0,0.18,0.2,0.58,0.6,1.0104917288
shape,iterativefit,down_PSWeightISR,0,0.18,0.2,0.6,0.62,1.0188726187
shape,iterativefit,down_PSWeightISR,0,0.18,0.2,0.62,0.64,1.0542222261
shape,iterativefit,down_PSWeightISR,0,0.18,0.2,0.64,0.66,1.0922534466
shape,iterativefit,down_PSWeightISR,0,0.18,0.2,0.66,0.68,1.1105487347
shape,iterativefit,down_PSWeightISR,0,0.18,0.2,0.68,0.7,1.1216732264
shape,iterativefit,down_PSWeightISR,0,0.18,0.2,0.7,0.72,1.1307311058
shape,iterativefit,down_PSWeightISR,0,0.18,0.2,0.72,0.74,1.1398477554
shape,iterativefit,down_PSWeightISR,0,0.18,0.2,0.74,0.76,1.1508671045
shape,iterativefit,down_PSWeightISR,0,0.18,0.2,0.76,0.78,1.1612855196
shape,iterativefit,down_PSWeightISR,0,0.18,0.2,0.78,0.8,1.1703516245
shape,iterativefit,down_PSWeightISR,0,0.18,0.2,0.8,0.82,1.1785721779
shape,iterativefit,down_PSWeightISR,0,0.18,0.2,0.82,0.84,1.1866719723
shape,iterativefit,down_PSWeightISR,0,0.18,0.2,0.84,0.86,1.2071535587
shape,iterativefit,down_PSWeightISR,0,0.18,0.2,0.86,0.88,1.2321778536
shape,iterativefit,down_PSWeightISR,0,0.18,0.2,0.88,0.9,1.2526640892
shape,iterativefit,down_PSWeightISR,0,0.18,0.2,0.9,0.92,1.2260804176
shape,iterativefit,down_PSWeightISR,0,0.18,0.2,0.92,0.94,1.2390780449
shape,iterativefit,down_PSWeightISR,0,0.18,0.2,0.94,0.96,1.2121856213
shape,iterativefit,down_PSWeightISR,0,0.18,0.2,0.96,0.98,1.2121856213
shape,iterativefit,down_PSWeightISR,0,0.18,0.2,0.98,1.0,1.2121856213
shape,iterativefit,down_PSWeightISR,0,0.2,0.22,0.0,0.02,1.7511125803
shape,iterativefit,down_PSWeightISR,0,0.2,0.22,0.02,0.04,1.3549342155
shape,iterativefit,down_PSWeightISR,0,0.2,0.22,0.04,0.06,1.5519139767
shape,iterativefit,down_PSWeightISR,0,0.2,0.22,0.06,0.08,1.5319540501
shape,iterativefit,down_PSWeightISR,0,0.2,0.22,0.08,0.1,1.4527657032
shape,iterativefit,down_PSWeightISR,0,0.2,0.22,0.1,0.12,1.3706769943
shape,iterativefit,down_PSWeightISR,0,0.2,0.22,0.12,0.14,1.2868072987
shape,iterativefit,down_PSWeightISR,0,0.2,0.22,0.14,0.16,1.2154964209
shape,iterativefit,down_PSWeightISR,0,0.2,0.22,0.16,0.18,1.1762953997
shape,iterativefit,down_PSWeightISR,0,0.2,0.22,0.18,0.2,1.1594558954
shape,iterativefit,down_PSWeightISR,0,0.2,0.22,0.2,0.22,1.1507025957
shape,iterativefit,down_PSWeightISR,0,0.2,0.22,0.22,0.24,1.1473937035
shape,iterativefit,down_PSWeightISR,0,0.2,0.22,0.24,0.26,1.1414326429
shape,iterativefit,down_PSWeightISR,0,0.2,0.22,0.26,0.28,1.1186647415
shape,iterativefit,down_PSWeightISR,0,0.2,0.22,0.28,0.3,1.0928900242
shape,iterativefit,down_PSWeightISR,0,0.2,0.22,0.3,0.32,1.088252902
shape,iterativefit,down_PSWeightISR,0,0.2,0.22,0.32,0.34,1.0774505138
shape,iterativefit,down_PSWeightISR,0,0.2,0.22,0.34,0.36,1.0781366825
shape,iterativefit,down_PSWeightISR,0,0.2,0.22,0.36,0.38,1.0646619797
shape,iterativefit,down_PSWeightISR,0,0.2,0.22,0.38,0.4,1.0467495918
shape,iterativefit,down_PSWeightISR,0,0.2,0.22,0.4,0.42,1.0278623104
