OperatingPoint,measurementType,sysType,jetFlavor,cvlMin,cvlMax,cvbMin,cvbMax,formula
shape,iterativefit,central,0,0.02,0.04,0.0,0.02,2.017439127
shape,iterativefit,central,0,0.02,0.04,0.02,0.04,2.017439127
shape,iterativefit,central,0,0.02,0.04,0.04,0.06,2.017439127
shape,iterativefit,central,0,0.02,0.04,0.06,0.08,2.017439127
shape,iterativefit,central,0,0.02,0.04,0.08,0.1,2.017439127
shape,iterativefit,central,0,0.02,0.04,0.1,0.12,1.8531234264
shape,iterativefit,central,0,0.02,0.04,0.12,0.14,1.8531234264
shape,iterativefit,central,0,0.02,0.04,0.14,0.16,1.8531234264
shape,iterativefit,central,0,0.02,0.04,0.16,0.18,1.8531234264
shape,iterativefit,central,0,0.02,0.04,0.18,0.2,1.8531234264
shape,iterativefit,central,0,0.02,0.04,0.2,0.22,1.8806557655
shape,iterativefit,central,0,0.02,0.04,0.22,0.24,1.8806557655
shape,iterativefit,central,0,0.02,0.04,0.24,0.26,1.8806557655
shape,iterativefit,central,0,0.02,0.04,0.26,0.28,1.8806557655
shape,iterativefit,central,0,0.02,0.04,0.28,0.3,1.8806557655
shape,iterativefit,central,0,0.02,0.04,0.3,0.32,1.8806557655
shape,iterativefit,central,0,0.02,0.04,0.32,0.34,1.3333082199
shape,iterativefit,central,0,0.02,0.04,0.34,0.36,1.3333082199
shape,iterativefit,central,0,0.02,0.04,0.36,0.38,1.3333082199
shape,iterativefit,central,0,0.02,0.04,0.38,0.4,1.3333082199
shape,iterativefit,central,0,0.02,0.04,0.4,0.42,1.3333082199
shape,iterativefit,central,0,0.02,0.04,0.42,0.44,1.3687893152
shape,iterativefit,central,0,0.02,0.04,0.44,0.46,1.3687893152
shape,iterativefit,central,0,0.02,0.04,0.46,0.48,1.3687893152
shape,iterativefit,central,0,0.02,0.04,0.48,0.5,1.3687893152
shape,iterativefit,central,0,0.02,0.04,0.5,0.52,1.3687893152
shape,iterativefit,central,0,0.02,0.04,0.52,0.54,1.2485427856
shape,iterativefit,central,0,0.02,0.04,0.54,0.56,1.2485427856
shape,iterativefit,central,0,0.02,0.04,0.56,0.58,1.2485427856
shape,iterativefit,central,0,0.02,0.04,0.58,0.6,1.2485427856
shape,iterativefit,central,0,0.02,0.04,0.6,0.62,1.1404436827
shape,iterativefit,central,0,0.02,0.04,0.62,0.64,1.1735087633
shape,iterativefit,central,0,0.02,0.04,0.64,0.66,1.1735087633
shape,iterativefit,central,0,0.02,0.04,0.66,0.68,1.1735087633
shape,iterativefit,central,0,0.02,0.04,0.68,0.7,1.1735087633
shape,iterativefit,central,0,0.02,0.04,0.7,0.72,1.0248173475
shape,iterativefit,central,0,0.02,0.04,0.72,0.74,1.0560504198
shape,iterativefit,central,0,0.02,0.04,0.74,0.76,1.0560504198
shape,iterativefit,central,0,0.02,0.04,0.76,0.78,1.0560504198
shape,iterativefit,central,0,0.02,0.04,0.78,0.8,1.0560504198
shape,iterativefit,central,0,0.02,0.04,0.8,0.82,0.9114186168
shape,iterativefit,central,0,0.02,0.04,0.82,0.84,0.9137788415
shape,iterativefit,central,0,0.02,0.04,0.84,0.86,0.8930348158
shape,iterativefit,central,0,0.02,0.04,0.86,0.88,0.8475442529
shape,iterativefit,central,0,0.02,0.04,0.88,0.9,0.848459661
shape,iterativefit,central,0,0.02,0.04,0.9,0.92,0.8406265378
shape,iterativefit,central,0,0.02,0.04,0.92,0.94,0.8397839069
shape,iterativefit,central,0,0.02,0.04,0.94,0.96,0.9894552231
shape,iterativefit,central,0,0.02,0.04,0.96,0.98,0.9894552231
shape,iterativefit,central,0,0.02,0.04,0.98,1.0,1.0645064116
shape,iterativefit,central,0,0.04,0.06,0.0,0.02,2.017439127
shape,iterativefit,central,0,0.04,0.06,0.02,0.04,2.017439127
shape,iterativefit,central,0,0.04,0.06,0.04,0.06,2.017439127
shape,iterativefit,central,0,0.04,0.06,0.06,0.08,2.017439127
shape,iterativefit,central,0,0.04,0.06,0.08,0.1,2.017439127
shape,iterativefit,central,0,0.04,0.06,0.1,0.12,1.8531234264
shape,iterativefit,central,0,0.04,0.06,0.12,0.14,1.8531234264
shape,iterativefit,central,0,0.04,0.06,0.14,0.16,1.8531234264
shape,iterativefit,central,0,0.04,0.06,0.16,0.18,1.8531234264
shape,iterativefit,central,0,0.04,0.06,0.18,0.2,1.8531234264
shape,iterativefit,central,0,0.04,0.06,0.2,0.22,1.8806557655
shape,iterativefit,central,0,0.04,0.06,0.22,0.24,1.8806557655
shape,iterativefit,central,0,0.04,0.06,0.24,0.26,1.8806557655
shape,iterativefit,central,0,0.04,0.06,0.26,0.28,1.8806557655
shape,iterativefit,central,0,0.04,0.06,0.28,0.3,1.8806557655
shape,iterativefit,central,0,0.04,0.06,0.3,0.32,1.8806557655
shape,iterativefit,central,0,0.04,0.06,0.32,0.34,1.3333082199
shape,iterativefit,central,0,0.04,0.06,0.34,0.36,1.3333082199
shape,iterativefit,central,0,0.04,0.06,0.36,0.38,1.3333082199
shape,iterativefit,central,0,0.04,0.06,0.38,0.4,1.3333082199
shape,iterativefit,central,0,0.04,0.06,0.4,0.42,1.3333082199
shape,iterativefit,central,0,0.04,0.06,0.42,0.44,1.3687893152
shape,iterativefit,central,0,0.04,0.06,0.44,0.46,1.3687893152
shape,iterativefit,central,0,0.04,0.06,0.46,0.48,1.3687893152
shape,iterativefit,central,0,0.04,0.06,0.48,0.5,1.3687893152
shape,iterativefit,central,0,0.04,0.06,0.5,0.52,1.3687893152
shape,iterativefit,central,0,0.04,0.06,0.52,0.54,1.2485427856
shape,iterativefit,central,0,0.04,0.06,0.54,0.56,1.2485427856
shape,iterativefit,central,0,0.04,0.06,0.56,0.58,1.2485427856
shape,iterativefit,central,0,0.04,0.06,0.58,0.6,1.2485427856
shape,iterativefit,central,0,0.04,0.06,0.6,0.62,1.1404436827
shape,iterativefit,central,0,0.04,0.06,0.62,0.64,1.1404436827
shape,iterativefit,central,0,0.04,0.06,0.64,0.66,1.1735087633
shape,iterativefit,central,0,0.04,0.06,0.66,0.68,1.1667653322
shape,iterativefit,central,0,0.04,0.06,0.68,0.7,1.1461507082
shape,iterativefit,central,0,0.04,0.06,0.7,0.72,1.1292192936
shape,iterativefit,central,0,0.04,0.06,0.72,0.74,1.1094099283
shape,iterativefit,central,0,0.04,0.06,0.74,0.76,1.0804020166
shape,iterativefit,central,0,0.04,0.06,0.76,0.78,1.0389299393
shape,iterativefit,central,0,0.04,0.06,0.78,0.8,0.9866726398
shape,iterativefit,central,0,0.04,0.06,0.8,0.82,0.9348061681
shape,iterativefit,central,0,0.04,0.06,0.82,0.84,0.8946856856
shape,iterativefit,central,0,0.04,0.06,0.84,0.86,0.8883082867
shape,iterativefit,central,0,0.04,0.06,0.86,0.88,0.9257925153
shape,iterativefit,central,0,0.04,0.06,0.88,0.9,0.9474445581
shape,iterativefit,central,0,0.04,0.06,0.9,0.92,0.9559643269
shape,iterativefit,central,0,0.04,0.06,0.92,0.94,0.9684373736
shape,iterativefit,central,0,0.04,0.06,0.94,0.96,0.9894552231
shape,iterativefit,central,0,0.04,0.06,0.96,0.98,1.0645064116
shape,iterativefit,central,0,0.04,0.06,0.98,1.0,1.0645064116
shape,iterativefit,central,0,0.06,0.08,0.0,0.02,2.017439127
shape,iterativefit,central,0,0.06,0.08,0.02,0.04,2.017439127
shape,iterativefit,central,0,0.06,0.08,0.04,0.06,2.017439127
shape,iterativefit,central,0,0.06,0.08,0.06,0.08,2.017439127
shape,iterativefit,central,0,0.06,0.08,0.08,0.1,2.017439127
shape,iterativefit,central,0,0.06,0.08,0.1,0.12,1.8531234264
shape,iterativefit,central,0,0.06,0.08,0.12,0.14,1.8531234264
shape,iterativefit,central,0,0.06,0.08,0.14,0.16,1.8531234264
shape,iterativefit,central,0,0.06,0.08,0.16,0.18,1.8531234264
shape,iterativefit,central,0,0.06,0.08,0.18,0.2,1.8531234264
shape,iterativefit,central,0,0.06,0.08,0.2,0.22,1.8806557655
shape,iterativefit,central,0,0.06,0.08,0.22,0.24,1.8806557655
shape,iterativefit,central,0,0.06,0.08,0.24,0.26,1.8806557655
shape,iterativefit,central,0,0.06,0.08,0.26,0.28,1.8806557655
shape,iterativefit,central,0,0.06,0.08,0.28,0.3,1.8806557655
shape,iterativefit,central,0,0.06,0.08,0.3,0.32,1.8806557655
shape,iterativefit,central,0,0.06,0.08,0.32,0.34,1.3333082199
shape,iterativefit,central,0,0.06,0.08,0.34,0.36,1.3333082199
shape,iterativefit,central,0,0.06,0.08,0.36,0.38,1.3333082199
shape,iterativefit,central,0,0.06,0.08,0.38,0.4,1.3333082199
shape,iterativefit,central,0,0.06,0.08,0.4,0.42,1.3333082199
shape,iterativefit,central,0,0.06,0.08,0.42,0.44,1.3687893152
shape,iterativefit,central,0,0.06,0.08,0.44,0.46,1.3687893152
shape,iterativefit,central,0,0.06,0.08,0.46,0.48,1.3687893152
shape,iterativefit,central,0,0.06,0.08,0.48,0.5,1.3687893152
shape,iterativefit,central,0,0.06,0.08,0.5,0.52,1.3687893152
shape,iterativefit,central,0,0.06,0.08,0.52,0.54,1.3342167139
shape,iterativefit,central,0,0.06,0.08,0.54,0.56,1.3107867241
shape,iterativefit,central,0,0.06,0.08,0.56,0.58,1.2839430571
shape,iterativefit,central,0,0.06,0.08,0.58,0.6,1.2544058561
shape,iterativefit,central,0,0.06,0.08,0.6,0.62,1.2203700542
shape,iterativefit,central,0,0.06,0.08,0.62,0.64,1.1815541983
shape,iterativefit,central,0,0.06,0.08,0.64,0.66,1.1850534678
shape,iterativefit,central,0,0.06,0.08,0.66,0.68,1.1824729443
shape,iterativefit,central,0,0.06,0.08,0.68,0.7,1.0795581341
shape,iterativefit,central,0,0.06,0.08,0.7,0.72,1.0311815739
shape,iterativefit,central,0,0.06,0.08,0.72,0.74,1.0068389177
shape,iterativefit,central,0,0.06,0.08,0.74,0.76,0.9786831737
shape,iterativefit,central,0,0.06,0.08,0.76,0.78,0.9611979723
shape,iterativefit,central,0,0.06,0.08,0.78,0.8,0.9465583563
shape,iterativefit,central,0,0.06,0.08,0.8,0.82,0.9357229471
shape,iterativefit,central,0,0.06,0.08,0.82,0.84,0.9635189772
shape,iterativefit,central,0,0.06,0.08,0.84,0.86,0.9993489385
shape,iterativefit,central,0,0.06,0.08,0.86,0.88,1.0268870592
shape,iterativefit,central,0,0.06,0.08,0.88,0.9,1.0421979427
shape,iterativefit,central,0,0.06,0.08,0.9,0.92,1.0510166883
shape,iterativefit,central,0,0.06,0.08,0.92,0.94,1.0548149347
shape,iterativefit,central,0,0.06,0.08,0.94,0.96,1.050024271
shape,iterativefit,central,0,0.06,0.08,0.96,0.98,1.0675884485
shape,iterativefit,central,0,0.06,0.08,0.98,1.0,1.0645064116
shape,iterativefit,central,0,0.08,0.1,0.0,0.02,2.017439127
shape,iterativefit,central,0,0.08,0.1,0.02,0.04,2.017439127
shape,iterativefit,central,0,0.08,0.1,0.04,0.06,2.0122725964
shape,iterativefit,central,0,0.08,0.1,0.06,0.08,1.9851176739
shape,iterativefit,central,0,0.08,0.1,0.08,0.1,1.9494440556
shape,iterativefit,central,0,0.08,0.1,0.1,0.12,1.9109526873
shape,iterativefit,central,0,0.08,0.1,0.12,0.14,1.8753449917
shape,iterativefit,central,0,0.08,0.1,0.14,0.16,1.8330023289
shape,iterativefit,central,0,0.08,0.1,0.16,0.18,1.8049073219
shape,iterativefit,central,0,0.08,0.1,0.18,0.2,1.8557569981
shape,iterativefit,central,0,0.08,0.1,0.2,0.22,1.9016191959
shape,iterativefit,central,0,0.08,0.1,0.22,0.24,1.9158732891
shape,iterativefit,central,0,0.08,0.1,0.24,0.26,1.8721497059
shape,iterativefit,central,0,0.08,0.1,0.26,0.28,1.8061090708
shape,iterativefit,central,0,0.08,0.1,0.28,0.3,1.6726608276
shape,iterativefit,central,0,0.08,0.1,0.3,0.32,1.5250675678
shape,iterativefit,central,0,0.08,0.1,0.32,0.34,1.405583024
shape,iterativefit,central,0,0.08,0.1,0.34,0.36,1.3431341648
shape,iterativefit,central,0,0.08,0.1,0.36,0.38,1.3150253296
shape,iterativefit,central,0,0.08,0.1,0.38,0.4,1.3169584274
shape,iterativefit,central,0,0.08,0.1,0.4,0.42,1.3422484398
shape,iterativefit,central,0,0.08,0.1,0.42,0.44,1.3581215143
shape,iterativefit,central,0,0.08,0.1,0.44,0.46,1.3453087807
shape,iterativefit,central,0,0.08,0.1,0.46,0.48,1.3195819855
shape,iterativefit,central,0,0.08,0.1,0.48,0.5,1.2835971117
shape,iterativefit,central,0,0.08,0.1,0.5,0.52,1.2562990189
shape,iterativefit,central,0,0.08,0.1,0.52,0.54,1.2388881445
shape,iterativefit,central,0,0.08,0.1,0.54,0.56,1.2212330103
shape,iterativefit,central,0,0.08,0.1,0.56,0.58,1.2074685097
shape,iterativefit,central,0,0.08,0.1,0.58,0.6,1.1685333252
shape,iterativefit,central,0,0.08,0.1,0.6,0.62,1.1304432154
shape,iterativefit,central,0,0.08,0.1,0.62,0.64,1.0937691927
shape,iterativefit,central,0,0.08,0.1,0.64,0.66,1.0458817482
shape,iterativefit,central,0,0.08,0.1,0.66,0.68,1.0238755941
shape,iterativefit,central,0,0.08,0.1,0.68,0.7,1.0339338779
shape,iterativefit,central,0,0.08,0.1,0.7,0.72,1.02708745
shape,iterativefit,central,0,0.08,0.1,0.72,0.74,1.010338068
shape,iterativefit,central,0,0.08,0.1,0.74,0.76,0.963973999
shape,iterativefit,central,0,0.08,0.1,0.76,0.78,0.9705237746
shape,iterativefit,central,0,0.08,0.1,0.78,0.8,0.9977118969
shape,iterativefit,central,0,0.08,0.1,0.8,0.82,1.0089306831
shape,iterativefit,central,0,0.08,0.1,0.82,0.84,1.0450246334
shape,iterativefit,central,0,0.08,0.1,0.84,0.86,1.0849285126
shape,iterativefit,central,0,0.08,0.1,0.86,0.88,1.1046267748
shape,iterativefit,central,0,0.08,0.1,0.88,0.9,1.1129379272
shape,iterativefit,central,0,0.08,0.1,0.9,0.92,1.1129819155
shape,iterativefit,central,0,0.08,0.1,0.92,0.94,1.1078785658
shape,iterativefit,central,0,0.08,0.1,0.94,0.96,1.0809816122
shape,iterativefit,central,0,0.08,0.1,0.96,0.98,1.106413126
shape,iterativefit,central,0,0.08,0.1,0.98,1.0,1.0645064116
shape,iterativefit,central,0,0.1,0.12,0.0,0.02,2.017439127
shape,iterativefit,central,0,0.1,0.12,0.02,0.04,2.017439127
shape,iterativefit,central,0,0.1,0.12,0.04,0.06,2.1685914993
shape,iterativefit,central,0,0.1,0.12,0.06,0.08,2.1843380928
shape,iterativefit,central,0,0.1,0.12,0.08,0.1,2.070684433
shape,iterativefit,central,0,0.1,0.12,0.1,0.12,1.9523094893
shape,iterativefit,central,0,0.1,0.12,0.12,0.14,1.807929635
shape,iterativefit,central,0,0.1,0.12,0.14,0.16,1.6654996872
shape,iterativefit,central,0,0.1,0.12,0.16,0.18,1.6377700567
shape,iterativefit,central,0,0.1,0.12,0.18,0.2,1.6547966003
shape,iterativefit,central,0,0.1,0.12,0.2,0.22,1.6955317259
shape,iterativefit,central,0,0.1,0.12,0.22,0.24,1.7499467134
shape,iterativefit,central,0,0.1,0.12,0.24,0.26,1.7213357687
shape,iterativefit,central,0,0.1,0.12,0.26,0.28,1.6795442104
shape,iterativefit,central,0,0.1,0.12,0.28,0.3,1.6170114279
shape,iterativefit,central,0,0.1,0.12,0.3,0.32,1.5205365419
shape,iterativefit,central,0,0.1,0.12,0.32,0.34,1.3865511417
shape,iterativefit,central,0,0.1,0.12,0.34,0.36,1.3277038336
shape,iterativefit,central,0,0.1,0.12,0.36,0.38,1.2965791225
shape,iterativefit,central,0,0.1,0.12,0.38,0.4,1.2813864946
shape,iterativefit,central,0,0.1,0.12,0.4,0.42,1.2782642841
shape,iterativefit,central,0,0.1,0.12,0.42,0.44,1.2964243889
shape,iterativefit,central,0,0.1,0.12,0.44,0.46,1.2837772369
shape,iterativefit,central,0,0.1,0.12,0.46,0.48,1.248683095
shape,iterativefit,central,0,0.1,0.12,0.48,0.5,1.2053371668
shape,iterativefit,central,0,0.1,0.12,0.5,0.52,1.1584610939
shape,iterativefit,central,0,0.1,0.12,0.52,0.54,1.1241986752
shape,iterativefit,central,0,0.1,0.12,0.54,0.56,1.1135650873
shape,iterativefit,central,0,0.1,0.12,0.56,0.58,1.1320444345
shape,iterativefit,central,0,0.1,0.12,0.58,0.6,1.1202558279
shape,iterativefit,central,0,0.1,0.12,0.6,0.62,1.0766416788
shape,iterativefit,central,0,0.1,0.12,0.62,0.64,1.0518471003
shape,iterativefit,central,0,0.1,0.12,0.64,0.66,1.0153673887
shape,iterativefit,central,0,0.1,0.12,0.66,0.68,1.0181609392
shape,iterativefit,central,0,0.1,0.12,0.68,0.7,1.0332010984
shape,iterativefit,central,0,0.1,0.12,0.7,0.72,1.0418499708
shape,iterativefit,central,0,0.1,0.12,0.72,0.74,1.0560142994
shape,iterativefit,central,0,0.1,0.12,0.74,0.76,1.0578070879
shape,iterativefit,central,0,0.1,0.12,0.76,0.78,1.0292088985
shape,iterativefit,central,0,0.1,0.12,0.78,0.8,1.0631667376
shape,iterativefit,central,0,0.1,0.12,0.8,0.82,1.0788037777
shape,iterativefit,central,0,0.1,0.12,0.82,0.84,1.111325264
shape,iterativefit,central,0,0.1,0.12,0.84,0.86,1.1354157925
shape,iterativefit,central,0,0.1,0.12,0.86,0.88,1.1453258991
shape,iterativefit,central,0,0.1,0.12,0.88,0.9,1.144051671
shape,iterativefit,central,0,0.1,0.12,0.9,0.92,1.1362345219
shape,iterativefit,central,0,0.1,0.12,0.92,0.94,1.1038762331
shape,iterativefit,central,0,0.1,0.12,0.94,0.96,1.1028264761
shape,iterativefit,central,0,0.1,0.12,0.96,0.98,1.1252213717
shape,iterativefit,central,0,0.1,0.12,0.98,1.0,1.1421023607
shape,iterativefit,central,0,0.12,0.14,0.0,0.02,1.9550000429
shape,iterativefit,central,0,0.12,0.14,0.02,0.04,1.9550000429
shape,iterativefit,central,0,0.12,0.14,0.04,0.06,2.1834523678
shape,iterativefit,central,0,0.12,0.14,0.06,0.08,2.1443648338
shape,iterativefit,central,0,0.12,0.14,0.08,0.1,1.9806317091
shape,iterativefit,central,0,0.12,0.14,0.1,0.12,1.8080109358
shape,iterativefit,central,0,0.12,0.14,0.12,0.14,1.6310489178
shape,iterativefit,central,0,0.12,0.14,0.14,0.16,1.4971288443
shape,iterativefit,central,0,0.12,0.14,0.16,0.18,1.46383214
shape,iterativefit,central,0,0.12,0.14,0.18,0.2,1.4991482496
shape,iterativefit,central,0,0.12,0.14,0.2,0.22,1.542039156
shape,iterativefit,central,0,0.12,0.14,0.22,0.24,1.5606957674
shape,iterativefit,central,0,0.12,0.14,0.24,0.26,1.5839984417
shape,iterativefit,central,0,0.12,0.14,0.26,0.28,1.5645128489
shape,iterativefit,central,0,0.12,0.14,0.28,0.3,1.5132457018
shape,iterativefit,central,0,0.12,0.14,0.3,0.32,1.4500416517
shape,iterativefit,central,0,0.12,0.14,0.32,0.34,1.3844058514
shape,iterativefit,central,0,0.12,0.14,0.34,0.36,1.3037261963
shape,iterativefit,central,0,0.12,0.14,0.36,0.38,1.2701002359
shape,iterativefit,central,0,0.12,0.14,0.38,0.4,1.2630246878
shape,iterativefit,central,0,0.12,0.14,0.4,0.42,1.2559555769
shape,iterativefit,central,0,0.12,0.14,0.42,0.44,1.2448267937
shape,iterativefit,central,0,0.12,0.14,0.44,0.46,1.2358155251
shape,iterativefit,central,0,0.12,0.14,0.46,0.48,1.1926101446
shape,iterativefit,central,0,0.12,0.14,0.48,0.5,1.1398994923
shape,iterativefit,central,0,0.12,0.14,0.5,0.52,1.1031095982
shape,iterativefit,central,0,0.12,0.14,0.52,0.54,1.0760596991
shape,iterativefit,central,0,0.12,0.14,0.54,0.56,1.0428978205
shape,iterativefit,central,0,0.12,0.14,0.56,0.58,1.0785501003
shape,iterativefit,central,0,0.12,0.14,0.58,0.6,1.0883388519
shape,iterativefit,central,0,0.12,0.14,0.6,0.62,1.0412739515
shape,iterativefit,central,0,0.12,0.14,0.62,0.64,1.0481770039
shape,iterativefit,central,0,0.12,0.14,0.64,0.66,1.0472252369
shape,iterativefit,central,0,0.12,0.14,0.66,0.68,1.051576972
shape,iterativefit,central,0,0.12,0.14,0.68,0.7,1.0656391382
shape,iterativefit,central,0,0.12,0.14,0.7,0.72,1.0743230581
shape,iterativefit,central,0,0.12,0.14,0.72,0.74,1.0773984194
shape,iterativefit,central,0,0.12,0.14,0.74,0.76,1.1149015427
shape,iterativefit,central,0,0.12,0.14,0.76,0.78,1.1043078899
shape,iterativefit,central,0,0.12,0.14,0.78,0.8,1.133880496
shape,iterativefit,central,0,0.12,0.14,0.8,0.82,1.1337794065
shape,iterativefit,central,0,0.12,0.14,0.82,0.84,1.1375129223
shape,iterativefit,central,0,0.12,0.14,0.84,0.86,1.140218854
shape,iterativefit,central,0,0.12,0.14,0.86,0.88,1.1507710218
shape,iterativefit,central,0,0.12,0.14,0.88,0.9,1.1579918861
shape,iterativefit,central,0,0.12,0.14,0.9,0.92,1.1418858767
shape,iterativefit,central,0,0.12,0.14,0.92,0.94,1.1417710781
shape,iterativefit,central,0,0.12,0.14,0.94,0.96,1.1135854721
shape,iterativefit,central,0,0.12,0.14,0.96,0.98,1.1353178024
shape,iterativefit,central,0,0.12,0.14,0.98,1.0,1.1421023607
shape,iterativefit,central,0,0.14,0.16,0.0,0.02,1.9550000429
shape,iterativefit,central,0,0.14,0.16,0.02,0.04,1.9550000429
shape,iterativefit,central,0,0.14,0.16,0.04,0.06,1.9316039085
shape,iterativefit,central,0,0.14,0.16,0.06,0.08,1.8840571642
shape,iterativefit,central,0,0.14,0.16,0.08,0.1,1.7485568523
shape,iterativefit,central,0,0.14,0.16,0.1,0.12,1.6112065315
shape,iterativefit,central,0,0.14,0.16,0.12,0.14,1.4824674129
shape,iterativefit,central,0,0.14,0.16,0.14,0.16,1.3738129139
shape,iterativefit,central,0,0.14,0.16,0.16,0.18,1.3340545893
shape,iterativefit,central,0,0.14,0.16,0.18,0.2,1.3530759811
shape,iterativefit,central,0,0.14,0.16,0.2,0.22,1.3970999718
shape,iterativefit,central,0,0.14,0.16,0.22,0.24,1.4447126389
shape,iterativefit,central,0,0.14,0.16,0.24,0.26,1.4695450068
shape,iterativefit,central,0,0.14,0.16,0.26,0.28,1.4674956799
shape,iterativefit,central,0,0.14,0.16,0.28,0.3,1.4305272102
shape,iterativefit,central,0,0.14,0.16,0.3,0.32,1.3766903877
shape,iterativefit,central,0,0.14,0.16,0.32,0.34,1.319051981
shape,iterativefit,central,0,0.14,0.16,0.34,0.36,1.2703579664
shape,iterativefit,central,0,0.14,0.16,0.36,0.38,1.2372407913
shape,iterativefit,central,0,0.14,0.16,0.38,0.4,1.2304202318
shape,iterativefit,central,0,0.14,0.16,0.4,0.42,1.2289116383
shape,iterativefit,central,0,0.14,0.16,0.42,0.44,1.2212862968
shape,iterativefit,central,0,0.14,0.16,0.44,0.46,1.1990091801
shape,iterativefit,central,0,0.14,0.16,0.46,0.48,1.1543502808
shape,iterativefit,central,0,0.14,0.16,0.48,0.5,1.1054621935
shape,iterativefit,central,0,0.14,0.16,0.5,0.52,1.0811411142
shape,iterativefit,central,0,0.14,0.16,0.52,0.54,1.0818579197
shape,iterativefit,central,0,0.14,0.16,0.54,0.56,1.0773730278
shape,iterativefit,central,0,0.14,0.16,0.56,0.58,1.0747741461
shape,iterativefit,central,0,0.14,0.16,0.58,0.6,1.0660387278
shape,iterativefit,central,0,0.14,0.16,0.6,0.62,1.0587362051
shape,iterativefit,central,0,0.14,0.16,0.62,0.64,1.0664895773
shape,iterativefit,central,0,0.14,0.16,0.64,0.66,1.1091294289
shape,iterativefit,central,0,0.14,0.16,0.66,0.68,1.105437994
shape,iterativefit,central,0,0.14,0.16,0.68,0.7,1.1104871035
shape,iterativefit,central,0,0.14,0.16,0.7,0.72,1.1208542585
shape,iterativefit,central,0,0.14,0.16,0.72,0.74,1.1236988306
