OperatingPoint,measurementType,sysType,jetFlavor,cvlMin,cvlMax,cvbMin,cvbMax,formula
shape,iterativefit,central,0,0.02,0.04,0.26,0.28,1.1813268661
shape,iterativefit,central,0,0.02,0.04,0.28,0.3,1.1813268661
shape,iterativefit,central,0,0.02,0.04,0.3,0.32,1.1813268661
shape,iterativefit,central,0,0.02,0.04,0.32,0.34,1.6442902088
shape,iterativefit,central,0,0.02,0.04,0.34,0.36,1.6442902088
shape,iterativefit,central,0,0.02,0.04,0.36,0.38,1.6442902088
shape,iterativefit,central,0,0.02,0.04,0.38,0.4,1.6442902088
shape,iterativefit,central,0,0.02,0.04,0.4,0.42,1.6442902088
shape,iterativefit,central,0,0.02,0.04,0.42,0.44,1.4508728981
shape,iterativefit,central,0,0.02,0.04,0.44,0.46,1.4508728981
shape,iterativefit,central,0,0.02,0.04,0.46,0.48,1.4508728981
shape,iterativefit,central,0,0.02,0.04,0.48,0.5,1.4508728981
shape,iterativefit,central,0,0.02,0.04,0.5,0.52,1.4508728981
shape,iterativefit,central,0,0.02,0.04,0.52,0.54,1.197835803
shape,iterativefit,central,0,0.02,0.04,0.54,0.56,1.197835803
shape,iterativefit,central,0,0.02,0.04,0.56,0.58,1.197835803
shape,iterativefit,central,0,0.02,0.04,0.58,0.6,1.197835803
shape,iterativefit,central,0,0.02,0.04,0.6,0.62,0.9997789264
shape,iterativefit,central,0,0.02,0.04,0.62,0.64,0.9997789264
shape,iterativefit,central,0,0.02,0.04,0.64,0.66,0.8932874203
shape,iterativefit,central,0,0.02,0.04,0.66,0.68,0.8453214765
shape,iterativefit,central,0,0.02,0.04,0.68,0.7,0.847468257
shape,iterativefit,central,0,0.02,0.04,0.7,0.72,0.8615258336
shape,iterativefit,central,0,0.02,0.04,0.72,0.74,0.8832843304
shape,iterativefit,central,0,0.02,0.04,0.74,0.76,0.8881991506
shape,iterativefit,central,0,0.02,0.04,0.76,0.78,0.8881991506
shape,iterativefit,central,0,0.02,0.04,0.78,0.8,0.8881991506
shape,iterativefit,central,0,0.02,0.04,0.8,0.82,0.8973000646
shape,iterativefit,central,0,0.02,0.04,0.82,0.84,0.8973000646
shape,iterativefit,central,0,0.02,0.04,0.84,0.86,0.8973000646
shape,iterativefit,central,0,0.02,0.04,0.86,0.88,1.0100628138
shape,iterativefit,central,0,0.02,0.04,0.88,0.9,1.0524610281
shape,iterativefit,central,0,0.02,0.04,0.9,0.92,1.1218230724
shape,iterativefit,central,0,0.02,0.04,0.92,0.94,1.2474486828
shape,iterativefit,central,0,0.02,0.04,0.94,0.96,1.2474486828
shape,iterativefit,central,0,0.02,0.04,0.96,0.98,1.2474486828
shape,iterativefit,central,0,0.02,0.04,0.98,1.0,1.2474486828
shape,iterativefit,central,0,0.04,0.06,0.0,0.02,1.7989088297
shape,iterativefit,central,0,0.04,0.06,0.02,0.04,1.7989088297
shape,iterativefit,central,0,0.04,0.06,0.04,0.06,1.7989088297
shape,iterativefit,central,0,0.04,0.06,0.06,0.08,1.7989088297
shape,iterativefit,central,0,0.04,0.06,0.08,0.1,1.3248012066
shape,iterativefit,central,0,0.04,0.06,0.1,0.12,1.3248012066
shape,iterativefit,central,0,0.04,0.06,0.12,0.14,1.3248012066
shape,iterativefit,central,0,0.04,0.06,0.14,0.16,1.3248012066
shape,iterativefit,central,0,0.04,0.06,0.16,0.18,1.3248012066
shape,iterativefit,central,0,0.04,0.06,0.18,0.2,1.3248012066
shape,iterativefit,central,0,0.04,0.06,0.2,0.22,1.1813268661
shape,iterativefit,central,0,0.04,0.06,0.22,0.24,1.1813268661
shape,iterativefit,central,0,0.04,0.06,0.24,0.26,1.1813268661
shape,iterativefit,central,0,0.04,0.06,0.26,0.28,1.1813268661
shape,iterativefit,central,0,0.04,0.06,0.28,0.3,1.1813268661
shape,iterativefit,central,0,0.04,0.06,0.3,0.32,1.1813268661
shape,iterativefit,central,0,0.04,0.06,0.32,0.34,1.6442902088
shape,iterativefit,central,0,0.04,0.06,0.34,0.36,1.6442902088
shape,iterativefit,central,0,0.04,0.06,0.36,0.38,1.6442902088
shape,iterativefit,central,0,0.04,0.06,0.38,0.4,1.6442902088
shape,iterativefit,central,0,0.04,0.06,0.4,0.42,1.6442902088
shape,iterativefit,central,0,0.04,0.06,0.42,0.44,1.4508728981
shape,iterativefit,central,0,0.04,0.06,0.44,0.46,1.4508728981
shape,iterativefit,central,0,0.04,0.06,0.46,0.48,1.4508728981
shape,iterativefit,central,0,0.04,0.06,0.48,0.5,1.4508728981
shape,iterativefit,central,0,0.04,0.06,0.5,0.52,1.4508728981
shape,iterativefit,central,0,0.04,0.06,0.52,0.54,1.197835803
shape,iterativefit,central,0,0.04,0.06,0.54,0.56,1.197835803
shape,iterativefit,central,0,0.04,0.06,0.56,0.58,1.197835803
shape,iterativefit,central,0,0.04,0.06,0.58,0.6,1.197835803
shape,iterativefit,central,0,0.04,0.06,0.6,0.62,0.9997789264
shape,iterativefit,central,0,0.04,0.06,0.62,0.64,0.9997789264
shape,iterativefit,central,0,0.04,0.06,0.64,0.66,0.8932874203
shape,iterativefit,central,0,0.04,0.06,0.66,0.68,0.8453214765
shape,iterativefit,central,0,0.04,0.06,0.68,0.7,0.847468257
shape,iterativefit,central,0,0.04,0.06,0.7,0.72,0.8615258336
shape,iterativefit,central,0,0.04,0.06,0.72,0.74,0.8832843304
shape,iterativefit,central,0,0.04,0.06,0.74,0.76,0.8881991506
shape,iterativefit,central,0,0.04,0.06,0.76,0.78,0.8881991506
shape,iterativefit,central,0,0.04,0.06,0.78,0.8,0.8881991506
shape,iterativefit,central,0,0.04,0.06,0.8,0.82,0.8994790316
shape,iterativefit,central,0,0.04,0.06,0.82,0.84,0.8973000646
shape,iterativefit,central,0,0.04,0.06,0.84,0.86,0.8973000646
shape,iterativefit,central,0,0.04,0.06,0.86,0.88,1.0100628138
shape,iterativefit,central,0,0.04,0.06,0.88,0.9,1.0524610281
shape,iterativefit,central,0,0.04,0.06,0.9,0.92,1.1218230724
shape,iterativefit,central,0,0.04,0.06,0.92,0.94,1.2474486828
shape,iterativefit,central,0,0.04,0.06,0.94,0.96,1.2474486828
shape,iterativefit,central,0,0.04,0.06,0.96,0.98,1.2474486828
shape,iterativefit,central,0,0.04,0.06,0.98,1.0,1.2474486828
shape,iterativefit,central,0,0.06,0.08,0.0,0.02,1.7989088297
shape,iterativefit,central,0,0.06,0.08,0.02,0.04,1.7989088297
shape,iterativefit,central,0,0.06,0.08,0.04,0.06,1.7989088297
shape,iterativefit,central,0,0.06,0.08,0.06,0.08,1.7989088297
shape,iterativefit,central,0,0.06,0.08,0.08,0.1,1.3248012066
shape,iterativefit,central,0,0.06,0.08,0.1,0.12,1.3248012066
shape,iterativefit,central,0,0.06,0.08,0.12,0.14,1.3248012066
shape,iterativefit,central,0,0.06,0.08,0.14,0.16,1.3248012066
shape,iterativefit,central,0,0.06,0.08,0.16,0.18,1.3248012066
shape,iterativefit,central,0,0.06,0.08,0.18,0.2,1.3248012066
shape,iterativefit,central,0,0.06,0.08,0.2,0.22,1.1813268661
shape,iterativefit,central,0,0.06,0.08,0.22,0.24,1.1813268661
shape,iterativefit,central,0,0.06,0.08,0.24,0.26,1.1813268661
shape,iterativefit,central,0,0.06,0.08,0.26,0.28,1.1813268661
shape,iterativefit,central,0,0.06,0.08,0.28,0.3,1.1813268661
shape,iterativefit,central,0,0.06,0.08,0.3,0.32,1.1813268661
shape,iterativefit,central,0,0.06,0.08,0.32,0.34,1.6442902088
shape,iterativefit,central,0,0.06,0.08,0.34,0.36,1.6442902088
shape,iterativefit,central,0,0.06,0.08,0.36,0.38,1.6442902088
shape,iterativefit,central,0,0.06,0.08,0.38,0.4,1.6442902088
shape,iterativefit,central,0,0.06,0.08,0.4,0.42,1.6442902088
shape,iterativefit,central,0,0.06,0.08,0.42,0.44,1.4508728981
shape,iterativefit,central,0,0.06,0.08,0.44,0.46,1.4508728981
shape,iterativefit,central,0,0.06,0.08,0.46,0.48,1.4508728981
shape,iterativefit,central,0,0.06,0.08,0.48,0.5,1.4508728981
shape,iterativefit,central,0,0.06,0.08,0.5,0.52,1.4508728981
shape,iterativefit,central,0,0.06,0.08,0.52,0.54,1.197835803
shape,iterativefit,central,0,0.06,0.08,0.54,0.56,1.197835803
shape,iterativefit,central,0,0.06,0.08,0.56,0.58,1.197835803
shape,iterativefit,central,0,0.06,0.08,0.58,0.6,1.197835803
shape,iterativefit,central,0,0.06,0.08,0.6,0.62,0.9997789264
shape,iterativefit,central,0,0.06,0.08,0.62,0.64,0.9997789264
shape,iterativefit,central,0,0.06,0.08,0.64,0.66,0.8932874203
shape,iterativefit,central,0,0.06,0.08,0.66,0.68,0.8453214765
shape,iterativefit,central,0,0.06,0.08,0.68,0.7,0.847468257
shape,iterativefit,central,0,0.06,0.08,0.7,0.72,0.8615258336
shape,iterativefit,central,0,0.06,0.08,0.72,0.74,0.8832843304
shape,iterativefit,central,0,0.06,0.08,0.74,0.76,0.8824942708
shape,iterativefit,central,0,0.06,0.08,0.76,0.78,0.8880503178
shape,iterativefit,central,0,0.06,0.08,0.78,0.8,0.9053772688
shape,iterativefit,central,0,0.06,0.08,0.8,0.82,0.9131519794
shape,iterativefit,central,0,0.06,0.08,0.82,0.84,0.8947097659
shape,iterativefit,central,0,0.06,0.08,0.84,0.86,0.9258089066
shape,iterativefit,central,0,0.06,0.08,0.86,0.88,0.9649248123
shape,iterativefit,central,0,0.06,0.08,0.88,0.9,1.0524610281
shape,iterativefit,central,0,0.06,0.08,0.9,0.92,1.1218230724
shape,iterativefit,central,0,0.06,0.08,0.92,0.94,1.2474486828
shape,iterativefit,central,0,0.06,0.08,0.94,0.96,1.2474486828
shape,iterativefit,central,0,0.06,0.08,0.96,0.98,1.2474486828
shape,iterativefit,central,0,0.06,0.08,0.98,1.0,1.2474486828
shape,iterativefit,central,0,0.08,0.1,0.0,0.02,1.7989088297
shape,iterativefit,central,0,0.08,0.1,0.02,0.04,1.7025734186
shape,iterativefit,central,0,0.08,0.1,0.04,0.06,1.5989252329
shape,iterativefit,central,0,0.08,0.1,0.06,0.08,1.5025696754
shape,iterativefit,central,0,0.08,0.1,0.08,0.1,1.420907259
shape,iterativefit,central,0,0.08,0.1,0.1,0.12,1.3592844009
shape,iterativefit,central,0,0.08,0.1,0.12,0.14,1.3151150942
shape,iterativefit,central,0,0.08,0.1,0.14,0.16,1.2787293196
shape,iterativefit,central,0,0.08,0.1,0.16,0.18,1.2213509083
shape,iterativefit,central,0,0.08,0.1,0.18,0.2,1.172514081
shape,iterativefit,central,0,0.08,0.1,0.2,0.22,1.1424793005
shape,iterativefit,central,0,0.08,0.1,0.22,0.24,1.1332776546
shape,iterativefit,central,0,0.08,0.1,0.24,0.26,1.1469401121
shape,iterativefit,central,0,0.08,0.1,0.26,0.28,1.1848381758
shape,iterativefit,central,0,0.08,0.1,0.28,0.3,1.2468298674
shape,iterativefit,central,0,0.08,0.1,0.3,0.32,1.3576645851
shape,iterativefit,central,0,0.08,0.1,0.32,0.34,1.4851469994
shape,iterativefit,central,0,0.08,0.1,0.34,0.36,1.5931700468
shape,iterativefit,central,0,0.08,0.1,0.36,0.38,1.6464455128
shape,iterativefit,central,0,0.08,0.1,0.38,0.4,1.6501121521
shape,iterativefit,central,0,0.08,0.1,0.4,0.42,1.6209369898
shape,iterativefit,central,0,0.08,0.1,0.42,0.44,1.5683169365
shape,iterativefit,central,0,0.08,0.1,0.44,0.46,1.5016487837
shape,iterativefit,central,0,0.08,0.1,0.46,0.48,1.430490613
shape,iterativefit,central,0,0.08,0.1,0.48,0.5,1.3649638891
shape,iterativefit,central,0,0.08,0.1,0.5,0.52,1.3066928387
shape,iterativefit,central,0,0.08,0.1,0.52,0.54,1.2542059422
shape,iterativefit,central,0,0.08,0.1,0.54,0.56,1.2060316801
shape,iterativefit,central,0,0.08,0.1,0.56,0.58,1.1556802988
shape,iterativefit,central,0,0.08,0.1,0.58,0.6,1.0727496147
shape,iterativefit,central,0,0.08,0.1,0.6,0.62,1.0174859762
shape,iterativefit,central,0,0.08,0.1,0.62,0.64,0.9563897848
shape,iterativefit,central,0,0.08,0.1,0.64,0.66,0.8815919161
shape,iterativefit,central,0,0.08,0.1,0.66,0.68,0.8424559236
shape,iterativefit,central,0,0.08,0.1,0.68,0.7,0.8569267988
shape,iterativefit,central,0,0.08,0.1,0.7,0.72,0.873321712
shape,iterativefit,central,0,0.08,0.1,0.72,0.74,0.8916922808
shape,iterativefit,central,0,0.08,0.1,0.74,0.76,0.8887447119
shape,iterativefit,central,0,0.08,0.1,0.76,0.78,0.8957408071
shape,iterativefit,central,0,0.08,0.1,0.78,0.8,0.9021935463
shape,iterativefit,central,0,0.08,0.1,0.8,0.82,0.9307550192
shape,iterativefit,central,0,0.08,0.1,0.82,0.84,0.9540675282
shape,iterativefit,central,0,0.08,0.1,0.84,0.86,0.9933878779
shape,iterativefit,central,0,0.08,0.1,0.86,0.88,1.045207262
shape,iterativefit,central,0,0.08,0.1,0.88,0.9,1.0973024368
shape,iterativefit,central,0,0.08,0.1,0.9,0.92,1.1611024141
shape,iterativefit,central,0,0.08,0.1,0.92,0.94,1.27729702
shape,iterativefit,central,0,0.08,0.1,0.94,0.96,1.2474486828
shape,iterativefit,central,0,0.08,0.1,0.96,0.98,1.2474486828
shape,iterativefit,central,0,0.08,0.1,0.98,1.0,1.2474486828
shape,iterativefit,central,0,0.1,0.12,0.0,0.02,1.7989088297
shape,iterativefit,central,0,0.1,0.12,0.02,0.04,1.6651406288
shape,iterativefit,central,0,0.1,0.12,0.04,0.06,1.574084878
shape,iterativefit,central,0,0.1,0.12,0.06,0.08,1.4825947285
shape,iterativefit,central,0,0.1,0.12,0.08,0.1,1.4068683386
shape,iterativefit,central,0,0.1,0.12,0.1,0.12,1.3501677513
shape,iterativefit,central,0,0.1,0.12,0.12,0.14,1.2988677025
shape,iterativefit,central,0,0.1,0.12,0.14,0.16,1.2662718296
shape,iterativefit,central,0,0.1,0.12,0.16,0.18,1.2283405066
shape,iterativefit,central,0,0.1,0.12,0.18,0.2,1.187964797
shape,iterativefit,central,0,0.1,0.12,0.2,0.22,1.1693701744
shape,iterativefit,central,0,0.1,0.12,0.22,0.24,1.1742986441
shape,iterativefit,central,0,0.1,0.12,0.24,0.26,1.2066887617
shape,iterativefit,central,0,0.1,0.12,0.26,0.28,1.2483556271
shape,iterativefit,central,0,0.1,0.12,0.28,0.3,1.262280941
shape,iterativefit,central,0,0.1,0.12,0.3,0.32,1.2951722145
shape,iterativefit,central,0,0.1,0.12,0.32,0.34,1.3685078621
shape,iterativefit,central,0,0.1,0.12,0.34,0.36,1.4543104172
shape,iterativefit,central,0,0.1,0.12,0.36,0.38,1.4645780325
shape,iterativefit,central,0,0.1,0.12,0.38,0.4,1.4685922861
shape,iterativefit,central,0,0.1,0.12,0.4,0.42,1.4625668526
shape,iterativefit,central,0,0.1,0.12,0.42,0.44,1.42920959
shape,iterativefit,central,0,0.1,0.12,0.44,0.46,1.3659749031
shape,iterativefit,central,0,0.1,0.12,0.46,0.48,1.2848635912
shape,iterativefit,central,0,0.1,0.12,0.48,0.5,1.2045037746
shape,iterativefit,central,0,0.1,0.12,0.5,0.52,1.1042604446
shape,iterativefit,central,0,0.1,0.12,0.52,0.54,1.0215808153
shape,iterativefit,central,0,0.1,0.12,0.54,0.56,0.9725360274
shape,iterativefit,central,0,0.1,0.12,0.56,0.58,0.9659016132
shape,iterativefit,central,0,0.1,0.12,0.58,0.6,0.9662643671
shape,iterativefit,central,0,0.1,0.12,0.6,0.62,0.9520035982
shape,iterativefit,central,0,0.1,0.12,0.62,0.64,0.9257084727
shape,iterativefit,central,0,0.1,0.12,0.64,0.66,0.8981890678
shape,iterativefit,central,0,0.1,0.12,0.66,0.68,0.8562257886
shape,iterativefit,central,0,0.1,0.12,0.68,0.7,0.8885846138
shape,iterativefit,central,0,0.1,0.12,0.7,0.72,0.9114435911
shape,iterativefit,central,0,0.1,0.12,0.72,0.74,0.9296398163
shape,iterativefit,central,0,0.1,0.12,0.74,0.76,0.9455348849
shape,iterativefit,central,0,0.1,0.12,0.76,0.78,0.9478788376
shape,iterativefit,central,0,0.1,0.12,0.78,0.8,0.9692474008
shape,iterativefit,central,0,0.1,0.12,0.8,0.82,1.007586956
shape,iterativefit,central,0,0.1,0.12,0.82,0.84,1.0358651876
shape,iterativefit,central,0,0.1,0.12,0.84,0.86,1.0438923836
shape,iterativefit,central,0,0.1,0.12,0.86,0.88,1.0879220963
shape,iterativefit,central,0,0.1,0.12,0.88,0.9,1.157490015
shape,iterativefit,central,0,0.1,0.12,0.9,0.92,1.220381856
shape,iterativefit,central,0,0.1,0.12,0.92,0.94,1.3105442524
shape,iterativefit,central,0,0.1,0.12,0.94,0.96,1.4148961306
shape,iterativefit,central,0,0.1,0.12,0.96,0.98,1.4148961306
shape,iterativefit,central,0,0.1,0.12,0.98,1.0,1.4148961306
shape,iterativefit,central,0,0.12,0.14,0.0,0.02,1.4572033882
shape,iterativefit,central,0,0.12,0.14,0.02,0.04,1.4572033882
shape,iterativefit,central,0,0.12,0.14,0.04,0.06,1.5430436134
shape,iterativefit,central,0,0.12,0.14,0.06,0.08,1.4588314295
shape,iterativefit,central,0,0.12,0.14,0.08,0.1,1.3921657801
shape,iterativefit,central,0,0.12,0.14,0.1,0.12,1.3303134441
shape,iterativefit,central,0,0.12,0.14,0.12,0.14,1.2776424885
shape,iterativefit,central,0,0.12,0.14,0.14,0.16,1.2423621416
shape,iterativefit,central,0,0.12,0.14,0.16,0.18,1.2200852633
shape,iterativefit,central,0,0.12,0.14,0.18,0.2,1.1972045898
shape,iterativefit,central,0,0.12,0.14,0.2,0.22,1.1971906424
shape,iterativefit,central,0,0.12,0.14,0.22,0.24,1.2363580465
shape,iterativefit,central,0,0.12,0.14,0.24,0.26,1.2774404287
shape,iterativefit,central,0,0.12,0.14,0.26,0.28,1.2970530987
shape,iterativefit,central,0,0.12,0.14,0.28,0.3,1.2904115915
shape,iterativefit,central,0,0.12,0.14,0.3,0.32,1.2815966606
shape,iterativefit,central,0,0.12,0.14,0.32,0.34,1.306583643
shape,iterativefit,central,0,0.12,0.14,0.34,0.36,1.3224641085
shape,iterativefit,central,0,0.12,0.14,0.36,0.38,1.3075151443
shape,iterativefit,central,0,0.12,0.14,0.38,0.4,1.2897620201
shape,iterativefit,central,0,0.12,0.14,0.4,0.42,1.2779499292
shape,iterativefit,central,0,0.12,0.14,0.42,0.44,1.2493857145
shape,iterativefit,central,0,0.12,0.14,0.44,0.46,1.1991875172
shape,iterativefit,central,0,0.12,0.14,0.46,0.48,1.1326620579
shape,iterativefit,central,0,0.12,0.14,0.48,0.5,1.0761190653
shape,iterativefit,central,0,0.12,0.14,0.5,0.52,1.0149850845
shape,iterativefit,central,0,0.12,0.14,0.52,0.54,0.947322011
shape,iterativefit,central,0,0.12,0.14,0.54,0.56,0.8960961699
shape,iterativefit,central,0,0.12,0.14,0.56,0.58,0.896153152
shape,iterativefit,central,0,0.12,0.14,0.58,0.6,0.9029202461
shape,iterativefit,central,0,0.12,0.14,0.6,0.62,0.9117677808
shape,iterativefit,central,0,0.12,0.14,0.62,0.64,0.908795476
shape,iterativefit,central,0,0.12,0.14,0.64,0.66,0.9217529297
shape,iterativefit,central,0,0.12,0.14,0.66,0.68,0.9185680747
shape,iterativefit,central,0,0.12,0.14,0.68,0.7,0.9315462708
shape,iterativefit,central,0,0.12,0.14,0.7,0.72,0.9538055658
shape,iterativefit,central,0,0.12,0.14,0.72,0.74,0.9748234153
shape,iterativefit,central,0,0.12,0.14,0.74,0.76,1.0058244467
shape,iterativefit,central,0,0.12,0.14,0.76,0.78,1.0190534592
shape,iterativefit,central,0,0.12,0.14,0.78,0.8,1.0511587858
shape,iterativefit,central,0,0.12,0.14,0.8,0.82,1.075268507
shape,iterativefit,central,0,0.12,0.14,0.82,0.84,1.088050127
shape,iterativefit,central,0,0.12,0.14,0.84,0.86,1.0959585905
shape,iterativefit,central,0,0.12,0.14,0.86,0.88,1.1336740255
shape,iterativefit,central,0,0.12,0.14,0.88,0.9,1.2009981871
shape,iterativefit,central,0,0.12,0.14,0.9,0.92,1.2711458206
shape,iterativefit,central,0,0.12,0.14,0.92,0.94,1.3392789364
shape,iterativefit,central,0,0.12,0.14,0.94,0.96,1.4148961306
shape,iterativefit,central,0,0.12,0.14,0.96,0.98,1.4148961306
shape,iterativefit,central,0,0.12,0.14,0.98,1.0,1.4148961306
shape,iterativefit,central,0,0.14,0.16,0.0,0.02,1.4572033882
shape,iterativefit,central,0,0.14,0.16,0.02,0.04,1.4572033882
shape,iterativefit,central,0,0.14,0.16,0.04,0.06,1.5052886009
shape,iterativefit,central,0,0.14,0.16,0.06,0.08,1.4318258762
shape,iterativefit,central,0,0.14,0.16,0.08,0.1,1.3640722036
shape,iterativefit,central,0,0.14,0.16,0.1,0.12,1.3025727272
shape,iterativefit,central,0,0.14,0.16,0.12,0.14,1.2525693178
shape,iterativefit,central,0,0.14,0.16,0.14,0.16,1.217900753
shape,iterativefit,central,0,0.14,0.16,0.16,0.18,1.2017842531
shape,iterativefit,central,0,0.14,0.16,0.18,0.2,1.2111978531
shape,iterativefit,central,0,0.14,0.16,0.2,0.22,1.2431075573
shape,iterativefit,central,0,0.14,0.16,0.22,0.24,1.2789591551
shape,iterativefit,central,0,0.14,0.16,0.24,0.26,1.3044265509
shape,iterativefit,central,0,0.14,0.16,0.26,0.28,1.3056497574
shape,iterativefit,central,0,0.14,0.16,0.28,0.3,1.2860559225
shape,iterativefit,central,0,0.14,0.16,0.3,0.32,1.2605860233
shape,iterativefit,central,0,0.14,0.16,0.32,0.34,1.2426919937
shape,iterativefit,central,0,0.14,0.16,0.34,0.36,1.2259167433
shape,iterativefit,central,0,0.14,0.16,0.36,0.38,1.198369503
shape,iterativefit,central,0,0.14,0.16,0.38,0.4,1.161729455
shape,iterativefit,central,0,0.14,0.16,0.4,0.42,1.1422897577
shape,iterativefit,central,0,0.14,0.16,0.42,0.44,1.1196182966
shape,iterativefit,central,0,0.14,0.16,0.44,0.46,1.0509753227
shape,iterativefit,central,0,0.14,0.16,0.46,0.48,0.9870433807
shape,iterativefit,central,0,0.14,0.16,0.48,0.5,0.9622053504
shape,iterativefit,central,0,0.14,0.16,0.5,0.52,0.9674347043
shape,iterativefit,central,0,0.14,0.16,0.52,0.54,0.9389613271
shape,iterativefit,central,0,0.14,0.16,0.54,0.56,0.9383863211
shape,iterativefit,central,0,0.14,0.16,0.56,0.58,0.9244442582
shape,iterativefit,central,0,0.14,0.16,0.58,0.6,0.9193311334
shape,iterativefit,central,0,0.14,0.16,0.6,0.62,0.9183167815
shape,iterativefit,central,0,0.14,0.16,0.62,0.64,0.9309916496
shape,iterativefit,central,0,0.14,0.16,0.64,0.66,0.9453403354
shape,iterativefit,central,0,0.14,0.16,0.66,0.68,0.9704524279
shape,iterativefit,central,0,0.14,0.16,0.68,0.7,0.9879101515
shape,iterativefit,central,0,0.14,0.16,0.7,0.72,1.0037184954
shape,iterativefit,central,0,0.14,0.16,0.72,0.74,1.0300602913
