OperatingPoint,measurementType,sysType,jetFlavor,cvlMin,cvlMax,cvbMin,cvbMax,formula
shape,iterativefit,central,0,0.12,0.14,0.14,0.16,1.3916538954
shape,iterativefit,central,0,0.12,0.14,0.16,0.18,1.3391526937
shape,iterativefit,central,0,0.12,0.14,0.18,0.2,1.3123412132
shape,iterativefit,central,0,0.12,0.14,0.2,0.22,1.2912349701
shape,iterativefit,central,0,0.12,0.14,0.22,0.24,1.2914009094
shape,iterativefit,central,0,0.12,0.14,0.24,0.26,1.3248624802
shape,iterativefit,central,0,0.12,0.14,0.26,0.28,1.3139368296
shape,iterativefit,central,0,0.12,0.14,0.28,0.3,1.2846957445
shape,iterativefit,central,0,0.12,0.14,0.3,0.32,1.2516674995
shape,iterativefit,central,0,0.12,0.14,0.32,0.34,1.2205866575
shape,iterativefit,central,0,0.12,0.14,0.34,0.36,1.1810694933
shape,iterativefit,central,0,0.12,0.14,0.36,0.38,1.1679341793
shape,iterativefit,central,0,0.12,0.14,0.38,0.4,1.1665400267
shape,iterativefit,central,0,0.12,0.14,0.4,0.42,1.1619890928
shape,iterativefit,central,0,0.12,0.14,0.42,0.44,1.1521728039
shape,iterativefit,central,0,0.12,0.14,0.44,0.46,1.1447709799
shape,iterativefit,central,0,0.12,0.14,0.46,0.48,1.1049067974
shape,iterativefit,central,0,0.12,0.14,0.48,0.5,1.0828602314
shape,iterativefit,central,0,0.12,0.14,0.5,0.52,1.0608152151
shape,iterativefit,central,0,0.12,0.14,0.52,0.54,1.0398520231
shape,iterativefit,central,0,0.12,0.14,0.54,0.56,1.0277272463
shape,iterativefit,central,0,0.12,0.14,0.56,0.58,1.0143042803
shape,iterativefit,central,0,0.12,0.14,0.58,0.6,1.0516566038
shape,iterativefit,central,0,0.12,0.14,0.6,0.62,1.0163949728
shape,iterativefit,central,0,0.12,0.14,0.62,0.64,1.0147430897
shape,iterativefit,central,0,0.12,0.14,0.64,0.66,1.0125391483
shape,iterativefit,central,0,0.12,0.14,0.66,0.68,1.0492993593
shape,iterativefit,central,0,0.12,0.14,0.68,0.7,1.0636168718
shape,iterativefit,central,0,0.12,0.14,0.7,0.72,1.0889822245
shape,iterativefit,central,0,0.12,0.14,0.72,0.74,1.0957304239
shape,iterativefit,central,0,0.12,0.14,0.74,0.76,1.1106544733
shape,iterativefit,central,0,0.12,0.14,0.76,0.78,1.0902189016
shape,iterativefit,central,0,0.12,0.14,0.78,0.8,1.1252468824
shape,iterativefit,central,0,0.12,0.14,0.8,0.82,1.1175100803
shape,iterativefit,central,0,0.12,0.14,0.82,0.84,1.1274700165
shape,iterativefit,central,0,0.12,0.14,0.84,0.86,1.1194655895
shape,iterativefit,central,0,0.12,0.14,0.86,0.88,1.1279574633
shape,iterativefit,central,0,0.12,0.14,0.88,0.9,1.1355918646
shape,iterativefit,central,0,0.12,0.14,0.9,0.92,1.0995514393
shape,iterativefit,central,0,0.12,0.14,0.92,0.94,1.1144002676
shape,iterativefit,central,0,0.12,0.14,0.94,0.96,1.1197932959
shape,iterativefit,central,0,0.12,0.14,0.96,0.98,1.1626870632
shape,iterativefit,central,0,0.12,0.14,0.98,1.0,1.1657032967
shape,iterativefit,central,0,0.14,0.16,0.0,0.02,1.8144152164
shape,iterativefit,central,0,0.14,0.16,0.02,0.04,1.8144152164
shape,iterativefit,central,0,0.14,0.16,0.04,0.06,1.896504283
shape,iterativefit,central,0,0.14,0.16,0.06,0.08,1.6877479553
shape,iterativefit,central,0,0.14,0.16,0.08,0.1,1.5598889589
shape,iterativefit,central,0,0.14,0.16,0.1,0.12,1.4768311977
shape,iterativefit,central,0,0.14,0.16,0.12,0.14,1.423183918
shape,iterativefit,central,0,0.14,0.16,0.14,0.16,1.3837279081
shape,iterativefit,central,0,0.14,0.16,0.16,0.18,1.3548122644
shape,iterativefit,central,0,0.14,0.16,0.18,0.2,1.3355258703
shape,iterativefit,central,0,0.14,0.16,0.2,0.22,1.3167430162
shape,iterativefit,central,0,0.14,0.16,0.22,0.24,1.2987569571
shape,iterativefit,central,0,0.14,0.16,0.24,0.26,1.2837533951
shape,iterativefit,central,0,0.14,0.16,0.26,0.28,1.2708895206
shape,iterativefit,central,0,0.14,0.16,0.28,0.3,1.2374942303
shape,iterativefit,central,0,0.14,0.16,0.3,0.32,1.1992833614
shape,iterativefit,central,0,0.14,0.16,0.32,0.34,1.1630926132
shape,iterativefit,central,0,0.14,0.16,0.34,0.36,1.1352717876
shape,iterativefit,central,0,0.14,0.16,0.36,0.38,1.1180298328
shape,iterativefit,central,0,0.14,0.16,0.38,0.4,1.1154639721
shape,iterativefit,central,0,0.14,0.16,0.4,0.42,1.115393281
shape,iterativefit,central,0,0.14,0.16,0.42,0.44,1.1102317572
shape,iterativefit,central,0,0.14,0.16,0.44,0.46,1.0939661264
shape,iterativefit,central,0,0.14,0.16,0.46,0.48,1.066901803
shape,iterativefit,central,0,0.14,0.16,0.48,0.5,1.0450874567
shape,iterativefit,central,0,0.14,0.16,0.5,0.52,1.0463869572
shape,iterativefit,central,0,0.14,0.16,0.52,0.54,1.0666743517
shape,iterativefit,central,0,0.14,0.16,0.54,0.56,1.0628868341
shape,iterativefit,central,0,0.14,0.16,0.56,0.58,1.052474618
shape,iterativefit,central,0,0.14,0.16,0.58,0.6,1.0431553125
shape,iterativefit,central,0,0.14,0.16,0.6,0.62,1.0331077576
shape,iterativefit,central,0,0.14,0.16,0.62,0.64,1.0569778681
shape,iterativefit,central,0,0.14,0.16,0.64,0.66,1.1006484032
shape,iterativefit,central,0,0.14,0.16,0.66,0.68,1.1127654314
shape,iterativefit,central,0,0.14,0.16,0.68,0.7,1.120816946
shape,iterativefit,central,0,0.14,0.16,0.7,0.72,1.1284935474
