OperatingPoint,measurementType,sysType,jetFlavor,cvlMin,cvlMax,cvbMin,cvbMax,formula
shape,iterativefit,central,0,0.12,0.14,0.48,0.5,0.8642490506
shape,iterativefit,central,0,0.12,0.14,0.5,0.52,0.837086916
shape,iterativefit,central,0,0.12,0.14,0.52,0.54,0.807597518
shape,iterativefit,central,0,0.12,0.14,0.54,0.56,0.9058514237
shape,iterativefit,central,0,0.12,0.14,0.56,0.58,0.8149299622
shape,iterativefit,central,0,0.12,0.14,0.58,0.6,0.8790707588
shape,iterativefit,central,0,0.12,0.14,0.6,0.62,0.9865216017
shape,iterativefit,central,0,0.12,0.14,0.62,0.64,1.0252577066
shape,iterativefit,central,0,0.12,0.14,0.64,0.66,1.0552307367
shape,iterativefit,central,0,0.12,0.14,0.66,0.68,1.0701153278
shape,iterativefit,central,0,0.12,0.14,0.68,0.7,1.0823581219
shape,iterativefit,central,0,0.12,0.14,0.7,0.72,1.0971521139
shape,iterativefit,central,0,0.12,0.14,0.72,0.74,1.1231645346
shape,iterativefit,central,0,0.12,0.14,0.74,0.76,1.1484713554
shape,iterativefit,central,0,0.12,0.14,0.76,0.78,1.1501677036
shape,iterativefit,central,0,0.12,0.14,0.78,0.8,1.1720476151
shape,iterativefit,central,0,0.12,0.14,0.8,0.82,1.2064584494
shape,iterativefit,central,0,0.12,0.14,0.82,0.84,1.220584631
shape,iterativefit,central,0,0.12,0.14,0.84,0.86,1.2388342619
shape,iterativefit,central,0,0.12,0.14,0.86,0.88,1.2365318537
shape,iterativefit,central,0,0.12,0.14,0.88,0.9,1.226025939
shape,iterativefit,central,0,0.12,0.14,0.9,0.92,1.2368057966
shape,iterativefit,central,0,0.12,0.14,0.92,0.94,1.2055668831
shape,iterativefit,central,0,0.12,0.14,0.94,0.96,1.1811493635
shape,iterativefit,central,0,0.12,0.14,0.96,0.98,1.137929678
shape,iterativefit,central,0,0.12,0.14,0.98,1.0,1.1402894258
shape,iterativefit,central,0,0.14,0.16,0.0,0.02,1.4894740582
shape,iterativefit,central,0,0.14,0.16,0.02,0.04,1.4894740582
shape,iterativefit,central,0,0.14,0.16,0.04,0.06,1.5243071318
shape,iterativefit,central,0,0.14,0.16,0.06,0.08,1.4690611362
shape,iterativefit,central,0,0.14,0.16,0.08,0.1,1.4420742989
shape,iterativefit,central,0,0.14,0.16,0.1,0.12,1.4257606268
shape,iterativefit,central,0,0.14,0.16,0.12,0.14,1.4167425632
shape,iterativefit,central,0,0.14,0.16,0.14,0.16,1.4116630554
shape,iterativefit,central,0,0.14,0.16,0.16,0.18,1.4131939411
shape,iterativefit,central,0,0.14,0.16,0.18,0.2,1.4254405499
shape,iterativefit,central,0,0.14,0.16,0.2,0.22,1.4345817566
shape,iterativefit,central,0,0.14,0.16,0.22,0.24,1.4316773415
shape,iterativefit,central,0,0.14,0.16,0.24,0.26,1.406252265
shape,iterativefit,central,0,0.14,0.16,0.26,0.28,1.3572206497
shape,iterativefit,central,0,0.14,0.16,0.28,0.3,1.2848386765
shape,iterativefit,central,0,0.14,0.16,0.3,0.32,1.206946969
shape,iterativefit,central,0,0.14,0.16,0.32,0.34,1.1358757019
shape,iterativefit,central,0,0.14,0.16,0.34,0.36,1.0815091133
shape,iterativefit,central,0,0.14,0.16,0.36,0.38,1.0277980566
shape,iterativefit,central,0,0.14,0.16,0.38,0.4,0.9800999761
shape,iterativefit,central,0,0.14,0.16,0.4,0.42,0.9516079426
shape,iterativefit,central,0,0.14,0.16,0.42,0.44,0.9430732131
shape,iterativefit,central,0,0.14,0.16,0.44,0.46,0.8943017721
shape,iterativefit,central,0,0.14,0.16,0.46,0.48,0.8946669102
shape,iterativefit,central,0,0.14,0.16,0.48,0.5,0.8864994645
shape,iterativefit,central,0,0.14,0.16,0.5,0.52,0.8632822633
shape,iterativefit,central,0,0.14,0.16,0.52,0.54,0.901489377
shape,iterativefit,central,0,0.14,0.16,0.54,0.56,1.0064598322
shape,iterativefit,central,0,0.14,0.16,0.56,0.58,1.0408881903
shape,iterativefit,central,0,0.14,0.16,0.58,0.6,1.0158708096
