OperatingPoint,measurementType,sysType,jetFlavor,cvlMin,cvlMax,cvbMin,cvbMax,formula
shape,iterativefit,central,0,0.0,0.02,0.0,0.02,1.9774044752
shape,iterativefit,central,0,0.0,0.02,0.02,0.04,1.9774044752
shape,iterativefit,central,0,0.0,0.02,0.04,0.06,1.9774044752
shape,iterativefit,central,0,0.0,0.02,0.06,0.08,1.9774044752
shape,iterativefit,central,0,0.0,0.02,0.08,0.1,1.9774044752
shape,iterativefit,central,0,0.0,0.02,0.1,0.12,1.0
shape,iterativefit,central,0,0.0,0.02,0.12,0.14,1.0
shape,iterativefit,central,0,0.0,0.02,0.14,0.16,1.0
shape,iterativefit,central,0,0.0,0.02,0.16,0.18,1.0
shape,iterativefit,central,0,0.0,0.02,0.18,0.2,1.0
shape,iterativefit,central,0,0.0,0.02,0.2,0.22,1.0
shape,iterativefit,central,0,0.0,0.02,0.22,0.24,1.0
shape,iterativefit,central,0,0.0,0.02,0.24,0.26,1.0
shape,iterativefit,central,0,0.0,0.02,0.26,0.28,1.0
shape,iterativefit,central,0,0.0,0.02,0.28,0.3,1.0
shape,iterativefit,central,0,0.0,0.02,0.3,0.32,0.985855639
shape,iterativefit,central,0,0.0,0.02,0.32,0.34,0.985855639
shape,iterativefit,central,0,0.0,0.02,0.34,0.36,0.985855639
shape,iterativefit,central,0,0.0,0.02,0.36,0.38,0.985855639
shape,iterativefit,central,0,0.0,0.02,0.38,0.4,0.985855639
shape,iterativefit,central,0,0.0,0.02,0.4,0.42,0.985855639
shape,iterativefit,central,0,0.0,0.02,0.42,0.44,1.4396849871
shape,iterativefit,central,0,0.0,0.02,0.44,0.46,1.4396849871
shape,iterativefit,central,0,0.0,0.02,0.46,0.48,1.4396849871
shape,iterativefit,central,0,0.0,0.02,0.48,0.5,1.4396849871
shape,iterativefit,central,0,0.0,0.02,0.5,0.52,1.4396849871
shape,iterativefit,central,0,0.0,0.02,0.52,0.54,1.4349999428
shape,iterativefit,central,0,0.0,0.02,0.54,0.56,1.4349999428
shape,iterativefit,central,0,0.0,0.02,0.56,0.58,1.4349999428
shape,iterativefit,central,0,0.0,0.02,0.58,0.6,1.4349999428
shape,iterativefit,central,0,0.0,0.02,0.6,0.62,1.2943121195
shape,iterativefit,central,0,0.0,0.02,0.62,0.64,1.1888356209
shape,iterativefit,central,0,0.0,0.02,0.64,0.66,1.1888356209
shape,iterativefit,central,0,0.0,0.02,0.66,0.68,1.1888356209
shape,iterativefit,central,0,0.0,0.02,0.68,0.7,1.1888356209
shape,iterativefit,central,0,0.0,0.02,0.7,0.72,1.0761350393
shape,iterativefit,central,0,0.0,0.02,0.72,0.74,0.9114124775
shape,iterativefit,central,0,0.0,0.02,0.74,0.76,0.9114124775
shape,iterativefit,central,0,0.0,0.02,0.76,0.78,0.9114124775
shape,iterativefit,central,0,0.0,0.02,0.78,0.8,0.9114124775
shape,iterativefit,central,0,0.0,0.02,0.8,0.82,0.6693160534
shape,iterativefit,central,0,0.0,0.02,0.82,0.84,0.6693160534
shape,iterativefit,central,0,0.0,0.02,0.84,0.86,0.6693160534
shape,iterativefit,central,0,0.0,0.02,0.86,0.88,0.6693160534
shape,iterativefit,central,0,0.0,0.02,0.88,0.9,0.6693160534
shape,iterativefit,central,0,0.0,0.02,0.9,0.92,0.902110815
shape,iterativefit,central,0,0.0,0.02,0.92,0.94,0.902110815
shape,iterativefit,central,0,0.0,0.02,0.94,0.96,0.9358561039
shape,iterativefit,central,0,0.0,0.02,0.96,0.98,0.9358561039
shape,iterativefit,central,0,0.0,0.02,0.98,1.0,0.9358561039
shape,iterativefit,central,0,0.02,0.04,0.0,0.02,1.9774044752
shape,iterativefit,central,0,0.02,0.04,0.02,0.04,1.9774044752
shape,iterativefit,central,0,0.02,0.04,0.04,0.06,1.9774044752
shape,iterativefit,central,0,0.02,0.04,0.06,0.08,1.9774044752
shape,iterativefit,central,0,0.02,0.04,0.08,0.1,1.9774044752
shape,iterativefit,central,0,0.02,0.04,0.1,0.12,1.0
shape,iterativefit,central,0,0.02,0.04,0.12,0.14,1.0
shape,iterativefit,central,0,0.02,0.04,0.14,0.16,1.0
shape,iterativefit,central,0,0.02,0.04,0.16,0.18,1.0
shape,iterativefit,central,0,0.02,0.04,0.18,0.2,1.0
shape,iterativefit,central,0,0.02,0.04,0.2,0.22,1.0
shape,iterativefit,central,0,0.02,0.04,0.22,0.24,1.0
shape,iterativefit,central,0,0.02,0.04,0.24,0.26,1.0
shape,iterativefit,central,0,0.02,0.04,0.26,0.28,1.0
shape,iterativefit,central,0,0.02,0.04,0.28,0.3,1.0
shape,iterativefit,central,0,0.02,0.04,0.3,0.32,0.985855639
shape,iterativefit,central,0,0.02,0.04,0.32,0.34,0.985855639
shape,iterativefit,central,0,0.02,0.04,0.34,0.36,0.985855639
shape,iterativefit,central,0,0.02,0.04,0.36,0.38,0.985855639
shape,iterativefit,central,0,0.02,0.04,0.38,0.4,0.985855639
shape,iterativefit,central,0,0.02,0.04,0.4,0.42,0.985855639
shape,iterativefit,central,0,0.02,0.04,0.42,0.44,1.4396849871
shape,iterativefit,central,0,0.02,0.04,0.44,0.46,1.4396849871
shape,iterativefit,central,0,0.02,0.04,0.46,0.48,1.4396849871
shape,iterativefit,central,0,0.02,0.04,0.48,0.5,1.4396849871
shape,iterativefit,central,0,0.02,0.04,0.5,0.52,1.4396849871
shape,iterativefit,central,0,0.02,0.04,0.52,0.54,1.4349999428
shape,iterativefit,central,0,0.02,0.04,0.54,0.56,1.4349999428
shape,iterativefit,central,0,0.02,0.04,0.56,0.58,1.4349999428
shape,iterativefit,central,0,0.02,0.04,0.58,0.6,1.4349999428
shape,iterativefit,central,0,0.02,0.04,0.6,0.62,1.2943121195
shape,iterativefit,central,0,0.02,0.04,0.62,0.64,1.1888356209
shape,iterativefit,central,0,0.02,0.04,0.64,0.66,1.1888356209
shape,iterativefit,central,0,0.02,0.04,0.66,0.68,1.1888356209
shape,iterativefit,central,0,0.02,0.04,0.68,0.7,1.1888356209
shape,iterativefit,central,0,0.02,0.04,0.7,0.72,1.0761350393
shape,iterativefit,central,0,0.02,0.04,0.72,0.74,0.9693295956
shape,iterativefit,central,0,0.02,0.04,0.74,0.76,0.9114124775
shape,iterativefit,central,0,0.02,0.04,0.76,0.78,0.9114124775
shape,iterativefit,central,0,0.02,0.04,0.78,0.8,0.9114124775
shape,iterativefit,central,0,0.02,0.04,0.8,0.82,0.6693160534
shape,iterativefit,central,0,0.02,0.04,0.82,0.84,0.6693160534
shape,iterativefit,central,0,0.02,0.04,0.84,0.86,0.6693160534
shape,iterativefit,central,0,0.02,0.04,0.86,0.88,0.6693160534
shape,iterativefit,central,0,0.02,0.04,0.88,0.9,0.6693160534
shape,iterativefit,central,0,0.02,0.04,0.9,0.92,0.902110815
shape,iterativefit,central,0,0.02,0.04,0.92,0.94,0.902110815
shape,iterativefit,central,0,0.02,0.04,0.94,0.96,0.9358561039
shape,iterativefit,central,0,0.02,0.04,0.96,0.98,0.9358561039
shape,iterativefit,central,0,0.02,0.04,0.98,1.0,0.9358561039
shape,iterativefit,central,0,0.04,0.06,0.0,0.02,1.9774044752
shape,iterativefit,central,0,0.04,0.06,0.02,0.04,1.9774044752
shape,iterativefit,central,0,0.04,0.06,0.04,0.06,1.9774044752
shape,iterativefit,central,0,0.04,0.06,0.06,0.08,1.9774044752
shape,iterativefit,central,0,0.04,0.06,0.08,0.1,1.9774044752
shape,iterativefit,central,0,0.04,0.06,0.1,0.12,1.0
shape,iterativefit,central,0,0.04,0.06,0.12,0.14,1.0
shape,iterativefit,central,0,0.04,0.06,0.14,0.16,1.0
shape,iterativefit,central,0,0.04,0.06,0.16,0.18,1.0
shape,iterativefit,central,0,0.04,0.06,0.18,0.2,1.0
shape,iterativefit,central,0,0.04,0.06,0.2,0.22,1.0
shape,iterativefit,central,0,0.04,0.06,0.22,0.24,1.0
shape,iterativefit,central,0,0.04,0.06,0.24,0.26,1.0
shape,iterativefit,central,0,0.04,0.06,0.26,0.28,1.0
shape,iterativefit,central,0,0.04,0.06,0.28,0.3,1.0
shape,iterativefit,central,0,0.04,0.06,0.3,0.32,0.985855639
shape,iterativefit,central,0,0.04,0.06,0.32,0.34,0.985855639
shape,iterativefit,central,0,0.04,0.06,0.34,0.36,0.985855639
shape,iterativefit,central,0,0.04,0.06,0.36,0.38,0.985855639
shape,iterativefit,central,0,0.04,0.06,0.38,0.4,0.985855639
shape,iterativefit,central,0,0.04,0.06,0.4,0.42,0.985855639
shape,iterativefit,central,0,0.04,0.06,0.42,0.44,1.4396849871
shape,iterativefit,central,0,0.04,0.06,0.44,0.46,1.4396849871
shape,iterativefit,central,0,0.04,0.06,0.46,0.48,1.4396849871
shape,iterativefit,central,0,0.04,0.06,0.48,0.5,1.4396849871
shape,iterativefit,central,0,0.04,0.06,0.5,0.52,1.4396849871
shape,iterativefit,central,0,0.04,0.06,0.52,0.54,1.4349999428
shape,iterativefit,central,0,0.04,0.06,0.54,0.56,1.4349999428
shape,iterativefit,central,0,0.04,0.06,0.56,0.58,1.4349999428
shape,iterativefit,central,0,0.04,0.06,0.58,0.6,1.4349999428
shape,iterativefit,central,0,0.04,0.06,0.6,0.62,1.2943121195
shape,iterativefit,central,0,0.04,0.06,0.62,0.64,1.2943121195
shape,iterativefit,central,0,0.04,0.06,0.64,0.66,1.1888356209
shape,iterativefit,central,0,0.04,0.06,0.66,0.68,1.1888356209
shape,iterativefit,central,0,0.04,0.06,0.68,0.7,1.113520503
shape,iterativefit,central,0,0.04,0.06,0.7,0.72,1.0761350393
shape,iterativefit,central,0,0.04,0.06,0.72,0.74,0.9693295956
shape,iterativefit,central,0,0.04,0.06,0.74,0.76,0.9114124775
shape,iterativefit,central,0,0.04,0.06,0.76,0.78,0.9114124775
shape,iterativefit,central,0,0.04,0.06,0.78,0.8,0.9114124775
shape,iterativefit,central,0,0.04,0.06,0.8,0.82,0.8827275038
shape,iterativefit,central,0,0.04,0.06,0.82,0.84,0.8248935938
shape,iterativefit,central,0,0.04,0.06,0.84,0.86,0.6693160534
shape,iterativefit,central,0,0.04,0.06,0.86,0.88,0.6693160534
shape,iterativefit,central,0,0.04,0.06,0.88,0.9,0.9587864876
shape,iterativefit,central,0,0.04,0.06,0.9,0.92,0.902110815
shape,iterativefit,central,0,0.04,0.06,0.92,0.94,0.9358561039
shape,iterativefit,central,0,0.04,0.06,0.94,0.96,0.9358561039
shape,iterativefit,central,0,0.04,0.06,0.96,0.98,0.9358561039
shape,iterativefit,central,0,0.04,0.06,0.98,1.0,0.9358561039
shape,iterativefit,central,0,0.06,0.08,0.0,0.02,1.9774044752
shape,iterativefit,central,0,0.06,0.08,0.02,0.04,1.9774044752
shape,iterativefit,central,0,0.06,0.08,0.04,0.06,1.9774044752
shape,iterativefit,central,0,0.06,0.08,0.06,0.08,1.9774044752
shape,iterativefit,central,0,0.06,0.08,0.08,0.1,1.9774044752
shape,iterativefit,central,0,0.06,0.08,0.1,0.12,1.0
shape,iterativefit,central,0,0.06,0.08,0.12,0.14,1.0
shape,iterativefit,central,0,0.06,0.08,0.14,0.16,1.0
shape,iterativefit,central,0,0.06,0.08,0.16,0.18,1.0
shape,iterativefit,central,0,0.06,0.08,0.18,0.2,1.0
shape,iterativefit,central,0,0.06,0.08,0.2,0.22,1.0
shape,iterativefit,central,0,0.06,0.08,0.22,0.24,1.0
shape,iterativefit,central,0,0.06,0.08,0.24,0.26,1.0
shape,iterativefit,central,0,0.06,0.08,0.26,0.28,1.0
shape,iterativefit,central,0,0.06,0.08,0.28,0.3,1.0
shape,iterativefit,central,0,0.06,0.08,0.3,0.32,0.985855639
shape,iterativefit,central,0,0.06,0.08,0.32,0.34,0.985855639
shape,iterativefit,central,0,0.06,0.08,0.34,0.36,0.985855639
shape,iterativefit,central,0,0.06,0.08,0.36,0.38,0.985855639
shape,iterativefit,central,0,0.06,0.08,0.38,0.4,0.985855639
shape,iterativefit,central,0,0.06,0.08,0.4,0.42,0.985855639
shape,iterativefit,central,0,0.06,0.08,0.42,0.44,1.4396849871
shape,iterativefit,central,0,0.06,0.08,0.44,0.46,1.4396849871
shape,iterativefit,central,0,0.06,0.08,0.46,0.48,1.4396849871
shape,iterativefit,central,0,0.06,0.08,0.48,0.5,1.4396849871
shape,iterativefit,central,0,0.06,0.08,0.5,0.52,1.4396849871
shape,iterativefit,central,0,0.06,0.08,0.52,0.54,1.4349999428
shape,iterativefit,central,0,0.06,0.08,0.54,0.56,1.4349999428
shape,iterativefit,central,0,0.06,0.08,0.56,0.58,1.4349999428
shape,iterativefit,central,0,0.06,0.08,0.58,0.6,1.4349999428
shape,iterativefit,central,0,0.06,0.08,0.6,0.62,1.2943121195
shape,iterativefit,central,0,0.06,0.08,0.62,0.64,1.2943121195
shape,iterativefit,central,0,0.06,0.08,0.64,0.66,1.1888356209
shape,iterativefit,central,0,0.06,0.08,0.66,0.68,1.1647053957
shape,iterativefit,central,0,0.06,0.08,0.68,0.7,1.1073328257
shape,iterativefit,central,0,0.06,0.08,0.7,0.72,1.0498211384
shape,iterativefit,central,0,0.06,0.08,0.72,0.74,0.9955536127
shape,iterativefit,central,0,0.06,0.08,0.74,0.76,0.9479137659
shape,iterativefit,central,0,0.06,0.08,0.76,0.78,0.9093229175
shape,iterativefit,central,0,0.06,0.08,0.78,0.8,0.8706330061
shape,iterativefit,central,0,0.06,0.08,0.8,0.82,0.829423666
shape,iterativefit,central,0,0.06,0.08,0.82,0.84,0.815177083
shape,iterativefit,central,0,0.06,0.08,0.84,0.86,0.8346339464
shape,iterativefit,central,0,0.06,0.08,0.86,0.88,0.8687930703
shape,iterativefit,central,0,0.06,0.08,0.88,0.9,0.9143947959
shape,iterativefit,central,0,0.06,0.08,0.9,0.92,0.9390360117
shape,iterativefit,central,0,0.06,0.08,0.92,0.94,0.9358561039
shape,iterativefit,central,0,0.06,0.08,0.94,0.96,0.9358561039
shape,iterativefit,central,0,0.06,0.08,0.96,0.98,0.9358561039
shape,iterativefit,central,0,0.06,0.08,0.98,1.0,0.9358561039
shape,iterativefit,central,0,0.08,0.1,0.0,0.02,1.9774044752
shape,iterativefit,central,0,0.08,0.1,0.02,0.04,1.8543571234
shape,iterativefit,central,0,0.08,0.1,0.04,0.06,1.7699887753
shape,iterativefit,central,0,0.08,0.1,0.06,0.08,1.7123823166
shape,iterativefit,central,0,0.08,0.1,0.08,0.1,1.6425247192
shape,iterativefit,central,0,0.08,0.1,0.1,0.12,1.0
shape,iterativefit,central,0,0.08,0.1,0.12,0.14,1.0
shape,iterativefit,central,0,0.08,0.1,0.14,0.16,1.0
shape,iterativefit,central,0,0.08,0.1,0.16,0.18,1.0
shape,iterativefit,central,0,0.08,0.1,0.18,0.2,1.0
shape,iterativefit,central,0,0.08,0.1,0.2,0.22,1.0
shape,iterativefit,central,0,0.08,0.1,0.22,0.24,1.0
shape,iterativefit,central,0,0.08,0.1,0.24,0.26,1.0
shape,iterativefit,central,0,0.08,0.1,0.26,0.28,1.0
shape,iterativefit,central,0,0.08,0.1,0.28,0.3,1.0
shape,iterativefit,central,0,0.08,0.1,0.3,0.32,0.9425596595
shape,iterativefit,central,0,0.08,0.1,0.32,0.34,0.946603775
shape,iterativefit,central,0,0.08,0.1,0.34,0.36,0.9643099904
shape,iterativefit,central,0,0.08,0.1,0.36,0.38,0.9978761673
shape,iterativefit,central,0,0.08,0.1,0.38,0.4,1.0793654919
shape,iterativefit,central,0,0.08,0.1,0.4,0.42,1.1934258938
shape,iterativefit,central,0,0.08,0.1,0.42,0.44,1.3108358383
shape,iterativefit,central,0,0.08,0.1,0.44,0.46,1.4023737907
shape,iterativefit,central,0,0.08,0.1,0.46,0.48,1.4425406456
shape,iterativefit,central,0,0.08,0.1,0.48,0.5,1.4623608589
shape,iterativefit,central,0,0.08,0.1,0.5,0.52,1.473228693
shape,iterativefit,central,0,0.08,0.1,0.52,0.54,1.4723411798
shape,iterativefit,central,0,0.08,0.1,0.54,0.56,1.4568948746
shape,iterativefit,central,0,0.08,0.1,0.56,0.58,1.4272068739
shape,iterativefit,central,0,0.08,0.1,0.58,0.6,1.3835952282
shape,iterativefit,central,0,0.08,0.1,0.6,0.62,1.3071554899
shape,iterativefit,central,0,0.08,0.1,0.62,0.64,1.2140029669
shape,iterativefit,central,0,0.08,0.1,0.64,0.66,1.1768928766
shape,iterativefit,central,0,0.08,0.1,0.66,0.68,1.1224879026
shape,iterativefit,central,0,0.08,0.1,0.68,0.7,1.084954977
shape,iterativefit,central,0,0.08,0.1,0.7,0.72,1.0722932816
shape,iterativefit,central,0,0.08,0.1,0.72,0.74,0.975869298
shape,iterativefit,central,0,0.08,0.1,0.74,0.76,0.9219024181
shape,iterativefit,central,0,0.08,0.1,0.76,0.78,0.9129932523
shape,iterativefit,central,0,0.08,0.1,0.78,0.8,0.9077653885
shape,iterativefit,central,0,0.08,0.1,0.8,0.82,0.9341287613
shape,iterativefit,central,0,0.08,0.1,0.82,0.84,0.9770171046
shape,iterativefit,central,0,0.08,0.1,0.84,0.86,0.9954179525
shape,iterativefit,central,0,0.08,0.1,0.86,0.88,1.016595602
shape,iterativefit,central,0,0.08,0.1,0.88,0.9,1.079690814
shape,iterativefit,central,0,0.08,0.1,0.9,0.92,1.1583791971
shape,iterativefit,central,0,0.08,0.1,0.92,0.94,0.9358561039
shape,iterativefit,central,0,0.08,0.1,0.94,0.96,0.9358561039
shape,iterativefit,central,0,0.08,0.1,0.96,0.98,0.9358561039
shape,iterativefit,central,0,0.08,0.1,0.98,1.0,0.9358561039
shape,iterativefit,central,0,0.1,0.12,0.0,0.02,1.9774044752
shape,iterativefit,central,0,0.1,0.12,0.02,0.04,1.8055961132
shape,iterativefit,central,0,0.1,0.12,0.04,0.06,1.6502789259
shape,iterativefit,central,0,0.1,0.12,0.06,0.08,1.5723742247
shape,iterativefit,central,0,0.1,0.12,0.08,0.1,1.5151207447
shape,iterativefit,central,0,0.1,0.12,0.1,0.12,1.482729435
shape,iterativefit,central,0,0.1,0.12,0.12,0.14,1.4634017944
shape,iterativefit,central,0,0.1,0.12,0.14,0.16,1.4165790081
shape,iterativefit,central,0,0.1,0.12,0.16,0.18,1.3529574871
shape,iterativefit,central,0,0.1,0.12,0.18,0.2,1.2840181589
shape,iterativefit,central,0,0.1,0.12,0.2,0.22,1.2160590887
shape,iterativefit,central,0,0.1,0.12,0.22,0.24,1.1554559469
shape,iterativefit,central,0,0.1,0.12,0.24,0.26,1.1072210073
shape,iterativefit,central,0,0.1,0.12,0.26,0.28,1.0714349747
shape,iterativefit,central,0,0.1,0.12,0.28,0.3,1.0474727154
shape,iterativefit,central,0,0.1,0.12,0.3,0.32,1.0347093344
shape,iterativefit,central,0,0.1,0.12,0.32,0.34,1.0325158834
shape,iterativefit,central,0,0.1,0.12,0.34,0.36,1.0350282192
shape,iterativefit,central,0,0.1,0.12,0.36,0.38,1.0177321434
shape,iterativefit,central,0,0.1,0.12,0.38,0.4,1.0476002693
shape,iterativefit,central,0,0.1,0.12,0.4,0.42,1.1404172182
shape,iterativefit,central,0,0.1,0.12,0.42,0.44,1.1967871189
shape,iterativefit,central,0,0.1,0.12,0.44,0.46,1.2404117584
shape,iterativefit,central,0,0.1,0.12,0.46,0.48,1.2202464342
shape,iterativefit,central,0,0.1,0.12,0.48,0.5,1.2083923817
shape,iterativefit,central,0,0.1,0.12,0.5,0.52,1.215031743
shape,iterativefit,central,0,0.1,0.12,0.52,0.54,1.2264615297
shape,iterativefit,central,0,0.1,0.12,0.54,0.56,1.2457515001
shape,iterativefit,central,0,0.1,0.12,0.56,0.58,1.2712088823
shape,iterativefit,central,0,0.1,0.12,0.58,0.6,1.2422832251
shape,iterativefit,central,0,0.1,0.12,0.6,0.62,1.1673067808
shape,iterativefit,central,0,0.1,0.12,0.62,0.64,1.1027019024
shape,iterativefit,central,0,0.1,0.12,0.64,0.66,1.0072077513
shape,iterativefit,central,0,0.1,0.12,0.66,0.68,0.9576767683
shape,iterativefit,central,0,0.1,0.12,0.68,0.7,1.0203344822
shape,iterativefit,central,0,0.1,0.12,0.7,0.72,1.0586044788
shape,iterativefit,central,0,0.1,0.12,0.72,0.74,1.0046349764
shape,iterativefit,central,0,0.1,0.12,0.74,0.76,1.0039049387
shape,iterativefit,central,0,0.1,0.12,0.76,0.78,0.99112463
shape,iterativefit,central,0,0.1,0.12,0.78,0.8,1.0019664764
shape,iterativefit,central,0,0.1,0.12,0.8,0.82,1.038621068
shape,iterativefit,central,0,0.1,0.12,0.82,0.84,1.0949594975
shape,iterativefit,central,0,0.1,0.12,0.84,0.86,1.110928297
shape,iterativefit,central,0,0.1,0.12,0.86,0.88,1.1281654835
shape,iterativefit,central,0,0.1,0.12,0.88,0.9,1.1789336205
shape,iterativefit,central,0,0.1,0.12,0.9,0.92,1.1860926151
shape,iterativefit,central,0,0.1,0.12,0.92,0.94,1.1070017815
shape,iterativefit,central,0,0.1,0.12,0.94,0.96,0.9358561039
shape,iterativefit,central,0,0.1,0.12,0.96,0.98,0.9358561039
shape,iterativefit,central,0,0.1,0.12,0.98,1.0,0.9358561039
shape,iterativefit,central,0,0.12,0.14,0.0,0.02,1.6071431637
shape,iterativefit,central,0,0.12,0.14,0.02,0.04,1.6071431637
shape,iterativefit,central,0,0.12,0.14,0.04,0.06,1.573699832
shape,iterativefit,central,0,0.12,0.14,0.06,0.08,1.4484804869
shape,iterativefit,central,0,0.12,0.14,0.08,0.1,1.3695645332
shape,iterativefit,central,0,0.12,0.14,0.1,0.12,1.3178868294
shape,iterativefit,central,0,0.12,0.14,0.12,0.14,1.2865877151
shape,iterativefit,central,0,0.12,0.14,0.14,0.16,1.2758473158
shape,iterativefit,central,0,0.12,0.14,0.16,0.18,1.2760443687
shape,iterativefit,central,0,0.12,0.14,0.18,0.2,1.2760957479
shape,iterativefit,central,0,0.12,0.14,0.2,0.22,1.2534184456
shape,iterativefit,central,0,0.12,0.14,0.22,0.24,1.2155516148
shape,iterativefit,central,0,0.12,0.14,0.24,0.26,1.1771756411
shape,iterativefit,central,0,0.12,0.14,0.26,0.28,1.1474239826
shape,iterativefit,central,0,0.12,0.14,0.28,0.3,1.1277086735
shape,iterativefit,central,0,0.12,0.14,0.3,0.32,1.1181509495
shape,iterativefit,central,0,0.12,0.14,0.32,0.34,1.1083613634
shape,iterativefit,central,0,0.12,0.14,0.34,0.36,1.0920370817
shape,iterativefit,central,0,0.12,0.14,0.36,0.38,1.0348172188
shape,iterativefit,central,0,0.12,0.14,0.38,0.4,0.9516021013
shape,iterativefit,central,0,0.12,0.14,0.4,0.42,1.0141094923
shape,iterativefit,central,0,0.12,0.14,0.42,0.44,1.0771605968
shape,iterativefit,central,0,0.12,0.14,0.44,0.46,1.0918861628
shape,iterativefit,central,0,0.12,0.14,0.46,0.48,1.0396611691
shape,iterativefit,central,0,0.12,0.14,0.48,0.5,0.9956170321
shape,iterativefit,central,0,0.12,0.14,0.5,0.52,0.9910328388
shape,iterativefit,central,0,0.12,0.14,0.52,0.54,0.9922907948
shape,iterativefit,central,0,0.12,0.14,0.54,0.56,0.9000740647
shape,iterativefit,central,0,0.12,0.14,0.56,0.58,0.9964817166
shape,iterativefit,central,0,0.12,0.14,0.58,0.6,1.0865176916
shape,iterativefit,central,0,0.12,0.14,0.6,0.62,1.0749475956
shape,iterativefit,central,0,0.12,0.14,0.62,0.64,1.0406086445
shape,iterativefit,central,0,0.12,0.14,0.64,0.66,0.9925881028
shape,iterativefit,central,0,0.12,0.14,0.66,0.68,0.9617213011
shape,iterativefit,central,0,0.12,0.14,0.68,0.7,1.0024292469
shape,iterativefit,central,0,0.12,0.14,0.7,0.72,1.0523753166
shape,iterativefit,central,0,0.12,0.14,0.72,0.74,1.0431061983
shape,iterativefit,central,0,0.12,0.14,0.74,0.76,1.0841281414
shape,iterativefit,central,0,0.12,0.14,0.76,0.78,1.0748524666
shape,iterativefit,central,0,0.12,0.14,0.78,0.8,1.0944694281
shape,iterativefit,central,0,0.12,0.14,0.8,0.82,1.1209259033
shape,iterativefit,central,0,0.12,0.14,0.82,0.84,1.1489789486
shape,iterativefit,central,0,0.12,0.14,0.84,0.86,1.1727640629
shape,iterativefit,central,0,0.12,0.14,0.86,0.88,1.2074418068
shape,iterativefit,central,0,0.12,0.14,0.88,0.9,1.2159459591
shape,iterativefit,central,0,0.12,0.14,0.9,0.92,1.097838521
shape,iterativefit,central,0,0.12,0.14,0.92,0.94,1.1070017815
shape,iterativefit,central,0,0.12,0.14,0.94,0.96,1.1070017815
shape,iterativefit,central,0,0.12,0.14,0.96,0.98,1.1070017815
shape,iterativefit,central,0,0.12,0.14,0.98,1.0,1.1070017815
shape,iterativefit,central,0,0.14,0.16,0.0,0.02,1.6071431637
shape,iterativefit,central,0,0.14,0.16,0.02,0.04,1.6071431637
shape,iterativefit,central,0,0.14,0.16,0.04,0.06,1.5614844561
shape,iterativefit,central,0,0.14,0.16,0.06,0.08,1.3983945847
shape,iterativefit,central,0,0.14,0.16,0.08,0.1,1.2807326317
shape,iterativefit,central,0,0.14,0.16,0.1,0.12,1.197501421
shape,iterativefit,central,0,0.14,0.16,0.12,0.14,1.1452615261
shape,iterativefit,central,0,0.14,0.16,0.14,0.16,1.1205735207
shape,iterativefit,central,0,0.14,0.16,0.16,0.18,1.1181687117
shape,iterativefit,central,0,0.14,0.16,0.18,0.2,1.1291548014
shape,iterativefit,central,0,0.14,0.16,0.2,0.22,1.146196723
shape,iterativefit,central,0,0.14,0.16,0.22,0.24,1.1623094082
shape,iterativefit,central,0,0.14,0.16,0.24,0.26,1.1705136299
shape,iterativefit,central,0,0.14,0.16,0.26,0.28,1.1639374495
shape,iterativefit,central,0,0.14,0.16,0.28,0.3,1.1589071751
shape,iterativefit,central,0,0.14,0.16,0.3,0.32,1.153627634
shape,iterativefit,central,0,0.14,0.16,0.32,0.34,1.1383662224
shape,iterativefit,central,0,0.14,0.16,0.34,0.36,1.1038235426
shape,iterativefit,central,0,0.14,0.16,0.36,0.38,1.0141266584
shape,iterativefit,central,0,0.14,0.16,0.38,0.4,0.905878067
shape,iterativefit,central,0,0.14,0.16,0.4,0.42,0.8966304064
shape,iterativefit,central,0,0.14,0.16,0.42,0.44,0.941174984
shape,iterativefit,central,0,0.14,0.16,0.44,0.46,1.0490105152
shape,iterativefit,central,0,0.14,0.16,0.46,0.48,0.9170342088
shape,iterativefit,central,0,0.14,0.16,0.48,0.5,0.9037981629
shape,iterativefit,central,0,0.14,0.16,0.5,0.52,0.8964959383
shape,iterativefit,central,0,0.14,0.16,0.52,0.54,0.9302954078
shape,iterativefit,central,0,0.14,0.16,0.54,0.56,0.9923143387
shape,iterativefit,central,0,0.14,0.16,0.56,0.58,1.0359869003
shape,iterativefit,central,0,0.14,0.16,0.58,0.6,1.0328601599
shape,iterativefit,central,0,0.14,0.16,0.6,0.62,1.0502212048
shape,iterativefit,central,0,0.14,0.16,0.62,0.64,1.0445438623
shape,iterativefit,central,0,0.14,0.16,0.64,0.66,1.0622656345
shape,iterativefit,central,0,0.14,0.16,0.66,0.68,1.0641136169
shape,iterativefit,central,0,0.14,0.16,0.68,0.7,1.0572433472
shape,iterativefit,central,0,0.14,0.16,0.7,0.72,1.0689476728
shape,iterativefit,central,0,0.14,0.16,0.72,0.74,1.1092729568
shape,iterativefit,central,0,0.14,0.16,0.74,0.76,1.1371432543
shape,iterativefit,central,0,0.14,0.16,0.76,0.78,1.1400425434
shape,iterativefit,central,0,0.14,0.16,0.78,0.8,1.1537271738
shape,iterativefit,central,0,0.14,0.16,0.8,0.82,1.1699585915
shape,iterativefit,central,0,0.14,0.16,0.82,0.84,1.1919825077
shape,iterativefit,central,0,0.14,0.16,0.84,0.86,1.2147102356
